Job Title,Job Description
Software Engineer,"Neustar is an information services and technology company and a leader in identity resolution providing the data and technology that enables trusted connections between companies and people at the moments that matter most. More information is available at https://www.home.neustar.
Job Requisition:
R-3237 Software Engineer II - BizOps (Open)
Primary Location:
BANGALORE
Job Description:
The Marketing Solutions Platform organization helps clients know everything they can about their customers and prospects, deliver exceptional customer experiences, and know if their marketing worked and how to make it better. With our unrivaled identity resolution capabilities, we provide a continuously updated, single enriched view of our clients customers to ensure they have a complete and accurate understanding of them no matter the channel, platform, or device, both online and off. We offer an omnichannel view of customers so our clients can activate audiences across multiple platforms, measure the impact of their marketing, and drive better planning based on real people, not just devices. We also offer a holistic marketing measurement, analytics and attribution solution that helps our clients derive real, actionable insights from an integrated view of their customers' journeys to truly understand the impact of all their marketing, no matter where and how it happens.
We believe in developing a Collaborative, Creative, yet Competitive, Customer Centric culture.
Job Title: Software Engineer II Bizops
Job Description:
The Software Engineer II - Bizops is a key partner in bringing technical expertise to ensure the quality and accuracy of the Neustar product suite. These product suites enable the data processing and analytics necessary to help people, businesses, and organizations make better decisions. The engineer filling this role will be responsible for helping customers in the areas of data acquisition, data infrastructure and data analytics. The role is based out of India at the Neustar's offices in Bangalore.
Responsibilities:
Play a key role in enhancing and supporting the end to end data flows that deliver data analysis to various teams in support of our application
In depth analysis of source data to provide insights for data mapping & business rules setup
Skills and Experience:
Bachelors degree in computer science or engineering discipline
5-7 years of experience in the data, analytics and sciences domain with significant hands on experience
Exceptional problem solving and analytical skills
Experience and proficiency in with SQL, Unix/Linux and scripting languages such as perl, shell, python etc.
Knowledge in the use of big data, business intelligence and analytics with significant past deliveries and experience in dealing with large data sets and distributed processing
Strong inter-personal communication and collaboration skills.
Experience working with a remote team and collaborating across multiple timezones
The candidate should contribute improving engineering discipline/process and software engineering experience using Agile
Good written, editing, proofreading and oral communication
Nice to have:
Experience in the data and analytics field in the marketing/advertisement and/or big-data platform domains
Working knowledge in Google Cloud Platform (GCP)
Working knowledge in AWS technologies like EC2, EMR, S3, Lambda functions etc.
Neustar does not accept unsolicited resumes from external firms or agencies. Neustar will not be responsible for placement fees associated with unsolicited resumes.
DIVERSITY
Diversity, inclusion and teamwork are second nature to Neustar; and these values permeate our entire business structure. Neustar is committed to creating an environment where a wide spectrum of opinions and beliefs are actively sought, listened to and respected. Further, our talented workforce draws from the many geographic areas and markets in which Neustar operates worldwide, which represents a distinct competitive advantage. The rich and varied personal and professional backgrounds of our employees make Neustar a dynamic and rewarding company at which to build a career. We invite you to join us.
EOE of Minorities/Females/Vets/Disability
Neustar, Inc. considers all applicants for employment without regard to race, color, religion, sex, national origin, age, disability, sexual orientation, or status as a Vietnam-era or special disabled veteran in accordance with federal law and other state and local requirements. Neustar, Inc., complies with applicable state and local laws prohibiting discrimination in employment and provides reasonable accommodation to qualified individuals with disabilities in accordance with the American with Disabilities Act (ADA) and applicable state and local laws."
Flutter Developer,"Additional Details
Designation Flutter Developer
Function Area IT Software - Mobile
Industry IT - Software Services
Job Type Full-time | 10:00am-07:00pm
Benefits Based On Performance
Posted On October 22, 2020
Company Private
Educational ANY
Desired Skills Problem Solving, Communication, Coordination, Design, Development, Functional Testing, Reporting, Testing, UX, UI, Debugging,
Qualifications Graduate
Responsibilities Collaborate with cross-functional teams to define, design, and ship new features.
Job Description
Experience building and deploying a moderately complex Flutter app
Translating UI/UX designs into code
Firebase
Advanced debugging/testing/optimisation
Knowledge of Location Services, Maps, and other common Android/IOS libraries
Collaborate with cross-functional teams to define, design, and ship new features.
Apply industry standards during the development process to ensure high quality
Must have 1 to 2 years of work experience in Flutter.
Require skill :- Android studio , visual studio , tools applications and develop apps on various mobile platforms such as Android, iOS etc.
Annual Salary 360000 - 500000 INR
Experience 1 Year - 2 Years
Location Vesu, Surat, 395007"
Backend Developer,"We are looking for an experienced Backend Developer having good knowledge in Django or Flask
We are a growing fintech company based in Andheri.
Job Summary
Ideal Candidate should have prior experience of 3 - 5 years in Python Development. We are looking for young dynamic technology professionals to be part of the Core team developing critical Financial application development. Candidates should have a growth mindset, flair to work for diverse functional areas, be hardworking and committed to their profession.
Responsibilities
1. Has prior experience in SLDC on Python, preferably on Flask or Django
2. Knowledge and understanding of work flows, database(Msql and Nosql), writing business rules
3. Work across the entire stack to build, test and roll-out in-house
4. Deliver code for web-based applications, develop APIs for integration
Qualifications and Skills
Any Graduate or Post Graduate
Python, PHP, HTML, CSS, Bootstrap, AWS, Firebase, MySQL, Mongo DB
Job Type: Full-time
Schedule:
Day shift
Experience:
work: 1 year (Preferred)
total work: 1 year (Required)
python/php: 1 year (Required)
Education:
Bachelor's (Required)
Work Remotely:
Temporarily due to COVID-19"
JavaScript Developer,"Salary per annum
Skills Required:
Any out of Node.JS,REACT JS,VUE.JS etc.
Location: Ahmedabad Junagadh
Apply Now"
PHP Developer,"Strong Knowledge of Core PHP Concepts
Proven Work Experience as a PHP Developer
Experience working with Laravel, CodeIgniter or similar PHP framework.
Basic knowledge of PHP based CMS (WordPress, Shopify, Magento)
Flexible to work on any PHP frameworks or CMS
Good Understanding of AJAX
Good knowledge of front-end technologies, such as jQuery, javascript, HTML5, and CSS3, Angular JS
Knowledge of object oriented PHP programming
Proficiency with MySQL
Self Learn and career oriented
Enthusiastic, energetic, detail oriented, and self-Motivated
Should be good at team work
Good Communication Skills
Understanding of client requirements
Job Types: Volunteer, Walk-In
Salary: 200,000.00 - 500,000.00 per year
Schedule:
Morning shift
Experience:
PHP Developer: 3 years (Preferred)
PHP framework: 3 years (Preferred)
Laravel: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Licence:
Core PHP (Preferred)
Programming Languages needed:
Python (Preferred)
Work Remotely:
Temporarily due to COVID-19
Speak with the employer*
+91 7486033281"
Node js developer,"Hi
We are looking for Full Stack Backend and Front end Developers with Node JS or React JS Experience
Location : Hyderabad
_Regards,_
_Sowmya_
_*www.visualit.in*_
_ISO 27001 Certified & CMMI Level 3 Company_
Job Type: Full-time
Salary: 307,287.00 - 1,380,965.00 per year
Experience:
Nodejs or React JS: 2 years (Required)
Full Stack Back end and Front end Developer- UI : 3 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
Django Developer,"Job Summary
Published on : 3 days ago
Vacancy : 5
Employment Status : Full Time
Experience : 0 - 2 Yrs
Salary : 17000-25000
Interview Venue : hyderabad
JOB DESCRIPTION:
Python Junior Developer
We are looking for Python Junior Developers Python developers who will be trained to develop and support web applications. The main scope of the project will include everything from back-end to client-side code, using optimal and efficient technologies, frameworks, and patterns. As a Python Junior Developer, your primary responsibilities will be support design and develop, maintain and enhance applications. Therefore, its essential that as a Python Junior Developer you are trained at problem solving, solution design, logical thinking and high-quality coding.
RESPONSIBILITIES:
Python Junior Developer:
Willing to learn and support in delivering high-quality application
Involve in integrating with front-end developers
Help writing test-backed server-side code
Analyzing requirements and designing new functionality
Supporting and fixing existing functionality
Involve in designing and building application layers
PRIMARY SKILLS:
Python Junior Developer Trained OR Willing to learn
Python
Django
REACT
NODE
Express
PythonScript
HTML
CSS
Database optimization
AWS EC2, RDS, SES, S3
Familiarity with Agile Methodology, Test-Driven Development and software design patterns
WHATSAPP YOUR CV ON (+91-72-52-88-87-94 ) HR TEAM
Skills
Structural Design Engineer , ASIC Design , Industrial Designing , Python , Python Scripting ,
Qualifications
Master in Software Engineering"
JavaScript Developer,"Who are we:
AI has been redefining the way enterprises work and contact centers are no exception; in fact, it's one where AI is increasingly in demand. The use of chat bots, machine comprehension, named-entity recognition, sentiment analysis, recommender systems, speech recognition, fraud detection, etc. has led to boundless improvements in contact center efficiency and customer happiness. Cisco's Contact Center solutions enable businesses to improve customer service and deliver personalized customer experiences by harnessing the power of big data and AI that's what you will do!
Over 3 million agents across 30,000+ different enterprises use Cisco Contact Center solutions and will be using your solutions to deliver a phenomenal customer experience to billions of people.
Learn more about us: http://cs.co/contactcenter
Who You'll Work With:
You'll join a newly formed, high-caliber team that's building greenfield AI solutions for contact centers. We're customer-focused, data-informed, passionate about solving ambitious problems, keen on getting things done, and we do it all with craftsmanship.
Who You Are:
You know how to build AI solutions at scale. As a Senior Full Stack Engineer, you will design and build scalable and reliable cloud-native micro-services and data pipelines in our AI Platform. You will mentor and lead others towards making sound technical decisions. You're passionate about learning, research, and using state-of-the-art technologies and software development techniques.
Your skills and experience include:
Required Skills:
 7+ years of software Design and development experience
 Java, multithreading, frameworks like Akka, Spring, REST APIs
 UI Design with Javascript, React, AngularJS
 Big Data Frameworks & Technologies
Desirable Skills:
Building gRPC Clients & Servers
Machine Learning Model building & Serving with Tensorflow, Pytorch, Keras, scikit-learn
Experience building production AI solutions
CI/CD pipelines with Docker, Kubernetes, and Jenkins
Why Cisco:
#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
We embrace digital, and help our customers implement change in their digital businesses. Some may think were old (36 years strong) and only about hardware, but were also a software company. And a security company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do you cant put us in a box!
But Digital Transformation is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
Day to day, we focus on the give and take. We give our best, give our egos a break, and give of ourselves (because giving back is built into our DNA.) We take accountability, bold steps, and take difference to heart. Because without diversity of thought and a dedication to equality for all, there is no moving forward.
So, you have colorful hair? Dont care. Tattoos? Show off your ink. Like polka dots? Thats cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!"
DevOps Engineer,"Title: Senior DevOps Engineer
Skills: DevOps, C#/Java (Any Object programming language), PowerShell, T-SQL, Agile methodology
Location: DLF Cyber Hub, Gurugram
Company Summary:
Were the global leader in workspace scheduling technology. We make it easy to find and book space to meet up and work together. We provide workspace scheduling software to over 1,000 of the worlds biggest brands, integrating meeting room and workspace reservation solutions that help remove friction in the workplace and free businesses and their people up to get the most out of their working day.
Responsibilities:
You will be responsible for Delivery Deliver cloud applications and resources reliably and without downtime
You will be responsible to execute change management tasks in application and database end that are not yet automated
You are responsible for design, planning and development of operational solutions based on business requirements
Query Optimization on database side along with troubleshooting skills on database and application side
Monitor and take care of Application and Database patterns to host and maintain on Azure or any similar cloud platform
Be responsible for connectivity Security and connectivity between, into, and out of cloud services
Be responsible for selecting and leveraging libraries
Provide common solutions to multiple teams by identifying and addressing patterns in infrastructure and applications
Ensuring stability, reliability, and performance of Azure infrastructure.
Improve application's performance.
Develop database schemas, tables and dictionaries.
Ensure the data quality and integrity in databases.
Create complex functions, scripts, stored procedures and triggers to support application development.
You work in conjunction with fellow developers and operations members to come to the best possible solution.
You are always looking for patterns and ways to increase efficiency, eliminate downtime, optimize costs, and maintain performance at scale.
Design solutions with failure in mind to ensure reliability
About You:
4-6 years of relevant experience in development
You have experience with one or more languages (C#, Java, Python etc.)
Exposure to PowerShell, logic App, Runbook
Intermediate to advanced knowledge of SQL and T SQL Experience in MSSQL databases on cloud or hosted in must.
Query Optimization along with troubleshooting experience on database and application side
You will have proficiency in one or more cloud providers (AWS, Azure) or in large-scale SaaS on any platform
Have exposure to systems or applications at scale especially on database side
Experience in applying engineering principles to operations.
You have demonstrable experience managing a single & multi-tenanted SaaS system.
You are well versed in a large number of technologies and welcome new tools and techniques
You work to provide hands-on technical expertise to design, deploy, secure and optimize Cloud services.
Nice to Have
Nice to have: Frontend /UI Programming language (JavaScript, Angular/React, Python)
You enjoy working with a large variety of services and technologies
Enjoy pushing scalability to the limit with high throughput services
You avoid logging into servers directly and prefer automation and aggregation for management
Like being active in the Open Source community by leading, evangelizing, or contributing to projects
You have industry experience providing hands-on technical expertise to design, deploy, secure and optimize Cloud services.
Benefits:
Health insurance fully paid Spouse, children and Parents
Accident insurance fully paid
Transport allowance
Gratuity fully paid
25 day holidays
7 paid sick days
10 public holidays
Company Information:
Follow us on Twitter | LinkedIn | YouTube
Condeco are proud to be an equal opportunity employer. We are committed to treating all individuals in a fair and equal manner by creating an inclusive and open environment for all employees"
Software Engineer,"Who we are
SPNS (Service Provider Networking Systems) is a multi-billion dollar business that generates its revenue primarily from the service provider Edge, Core & optical markets. SPNS organization in India is responsible for development of High End Routers like ASR9000, CRS, NCS5500, NCS500 series and Optical Switches like NCS4000 and NCS2000 series. Exciting career opportunities open for Experienced Software/Platform Test Engineer in India
Role Expectations
=======
Delivering outstanding quality SW to customers achieved through strong automated test suites and knowledge on deployment and solution offerings.
Write Automation test plans which define the automation strategy and test cases for new features / Solution Test / System Test
Be part of a team which values open communication, empowerment, innovation and career development
Strong Software Test engineering methodology and process knowledge
Skills Required
=====
Experience with automation and automated test tools (Python) is a must
Experience in test engineering concepts and methodologies including test planning, test case design, test execution and test automation
Good knowledge and testing skills in L2 and IP/MPLS forwarding technologies
: IGP (OSPF, ISIS), BGP, L2 VPNs (VPWS, VPLS), MPLS (LDP, TE, FRR), Segment Routing
Knowledge on Optical technologies and Layer-1 protocols such as OTN, SONET, SDH is preferred
Good working knowledge on Python and Automation methodologies
Good working knowledge with traffic generators and analyzers (e.g. Agilent, Spirent, IXIA, JDSU etc)
Education / Experience
===========
Typically requires MS/BS in EE/CS combined with 4 - 8 years industry experience
#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
We embrace digital, and help our customers implement change in their digital businesses. Some may think were old (36 years strong) and only about hardware, but were also a software company. And a security company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do you cant put us in a box!
But Digital Transformation is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
Day to day, we focus on the give and take. We give our best, give our egos a break, and give of ourselves (because giving back is built into our DNA.) We take accountability, bold steps, and take difference to heart. Because without diversity of thought and a dedication to equality for all, there is no moving forward.
So, you have colorful hair? Dont care. Tattoos? Show off your ink. Like polka dots? Thats cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!"
Django Developer,"Job Summary
At least 1+ years experience as Python developer
Proficient with Django or Flask Framework and MongoDB
Have good database structures and algorithm platform
Knowledge about OOPS, MVC, RESTful API
Knowledge about HTML, CSS, JavaScript, AngularJS, ActiveJS, NodeJS, JQuery is an advantage
Have experiences using GIT, SVN
Use fluently one of relation database administration: Oracle, MySQL, SQL Server, PostgreSQL
Responsibilities and Duties
Experience in debugging code.
Develop record and maintain cutting edge web-based applications on portal plus premium service platforms.
Ensure HTML, CSS, and shared JavaScript is valid and consistent across applications.
Interface with customer and internal teams to gather requirements and develop software solutions.
Required Experience, Skills and Qualifications
Minimum 1 Years
Must have strong knowledge of PythonFramework
Knowledge of Artificial Intelligence or Machine Learning added advantage
Knowledge of JS like (Angular, Node, React, Vue) Prefered
Having additional knowledge about AWS awesome"
Wordpress Developer,"*Sr/Jr Wordpress Developer*
*Required skills : Plugin development, theme development, wordpress customization*
*B.E / BCA / MCA / Msc. IT*
*Bond/Commitment : 1 year bond.*
*Salary : 12,000 - 35,000/month CTC*
*Working hours : 9am - 6pm (Monday - Friday)*
*Additional Perks: *
1) 1st to 4th Saturday half-day(except 5th)
2) Learning session
3) Motivation Session
4) Employee Engagement Activity
5) Salary on time
6) Festival Celebration
7) Friendly environment
8) 1 Day Credit after 6months
Job Type: Full-time
Pay: 12,000.00 - 35,000.00 per month
Schedule:
* Day shift
Industry:
* Software Development"
Network Administrator,"We are hiring Graduates and Experienced Candidates for System Administrator Position.
Responsibilities for System Administrator
Responsible for the maintenance, configuration, and reliable operation of computer systems, network servers, and virtualization
Install and upgrade computer components and software, manage virtual servers, and integrate automation processes
Troubleshoot hardware and software errors by running diagnostics, documenting problems and resolutions, prioritizing problems, and assessing the impact of issues
Provide documentation and technical specifications to IT staff for planning and implementing new or upgrades of IT infrastructure
Perform or delegate regular backup operations and implement appropriate processes for data protection, disaster recovery, and failover procedures
Lead desktop and helpdesk support efforts, making sure all desktop applications, workstations, and related equipment problems are resolved in a timely manner with limited disruptions
Responsible for capacity, storage planning, and database performance
Qualifications for System Administrator
Associate or Bachelor's degree in Computer Science, Information Technology, System Administration, or a closely related field, or equivalent experience required
3-5 years of database, network administration, or system administration experience
System administration and IT certifications in Linux, Microsoft, or other network-related fields are a plus
Working knowledge of virtualization, VMWare, or equivalent
Strong knowledge of systems and networking software, hardware, and networking protocols
Experience with scripting and automation tools
A proven track record of developing and implementing IT strategy and plans
Strong knowledge of implementing and effectively developing helpdesk and IT operations best practices, including expert knowledge of security, storage, data protection, and disaster recovery protocols
Job Type: Full-time
Salary: 20,000.00 - 25,000.00 per month
Experience:
system administration: 1 year (Required)
5: 1 year (Required)
Education:
Bachelor's (Required)
Location:
Adugodi, Karnataka (Required)
Language:
English (Required)
Shifts:
Any (Required)
Work Remotely:
No"
