Job Title,Job Description
Node js developer,"Node.js and React.js
Test and automation tools
Strong written and verbal communication
Minimum 3 years experience developing Node.js applications on top of RESTful APIs.
Experience building single page applications using JavaScript frameworks and libraries (React, Angular, Vue.js, Webpack)
Experience with cross-browser, cross-platform and design constraints on the web.
Experience with test automation: TDD, unit/integration/functional testing.
Solid understanding of object-oriented design and programming concepts.
Have a passion for quality and writing clean, solid, readable code that scales and performs well."
JavaScript Developer,"What We Have In Store For You:
Help us architect, design, build, and deploy JS applications
Be a part of Front-end Development Initiatives
You will be a bridge between UX and Engineering to implement FE solutions
Deliver beautiful, readable code on time
Measure application loading time and optimise apps to perform best on throttled networks including offline networks
Inspire and mentor your colleagues
Learn something new everyday
You Fit the Bill If:
2-4 years of experience with JavaScript
Bachelor degree in Computer Science or equivalent experience
In depth understanding of SE best practices, ES6, JavaScript Design Patterns
Experience with JS MV* and JS TDD/BDD
You should not be dependent on libraries, but knows when, where and why to use them
Solid analytical skills and commitment towards quality
Excited about building JS apps from scratch and have passion to promote JS
Experience in HTML5 and CSS3
Excellent written and verbal communication skills, along with strong organizational and presentation abilities
Strong problem solving capabilities
Solid understanding of modern developer tools
Thirst for knowledge.
Good to Have:
3+ years of experience
Candidates should be excellent in pure JavaScript skills.
Plus to have leadership experience"
Full Stack Developer,spacex wa founded belief future humanity exploring star fundamentally exciting one today spacex actively developing technology make possible ultimate goal enabling human life mar full stack software engineer enterprise information system eis team writes software build rocket power spacex dynamic highly iterative community responsible software factory floor warehouse financial system supply chain system elon ha called u `` nervous system '' spacex connect team spacex ensure entire rocket building process run smoothly opportunity spacex seeking software engineer demonstrable experience developing across full application stack application written asp.net c sql server angularjs typescript require experience specific language long posse core computer science fundamental full stack development comfortable tackling new problem innovating solution ? love interacting every facet business ? consider creative motivated able take ownership application build ? sound like help u get mar ! responsibility develop custom application solve business need pair developer understand code change ass risk ensure best practice partner product manager stakeholder create robust solution assure timely release new feature bug fix agile development practice maintain improve quality solution delivered continuing reduce time concept consumed solution collaborate ux designer software architect create consistency design architecture across apps craft maintain portfolio application empower spacex basic qualification bachelor 's degree computer science engineering physic mathematics similar technical discipline 3+ year experience developing across full-stack web server relational database client-side/front-end preferred skill experience database - understanding sql ability write performant sql ability diagnose query work dba server - knowledge web server operate low-level familiar web protocol developing apis scaling web application ability increase performance diagnose problem good judgment ux/ui design understands finer point html cs javascript - know tool use system architecture - proficiency structuring database website rich client side application scratch quality - demonstrated usage different testing pattern continuous integration process build deployment system continuous monitoring current - date current trend pattern goings-on world web development change rapidly strong knowledge computer science fundamental applying real-world development - experience agile development scrum methodology itar requirement conform u.s. government space technology export regulation including international traffic arm regulation itar must u.s. citizen lawful permanent resident u.s. protected individual defined 8 u.s.c 1324b 3 eligible obtain required authorization u.s. department state learn itar spacex equal opportunity employer ; employment spacex governed basis merit competence qualification influenced manner race color religion gender national origin/ethnicity veteran status disability status age sexual orientation gender identity marital status mental physical disability legally protected status applicant wishing view copy spacex affirmative action plan veteran individual disability applicant requiring reasonable accommodation application/interview process notify human resource department 310 363-6000
iOS Developer,"Interview Location: Chennai
Work Location: Coimbatore
Experience: 1-5 years
Job Description: We are looking for a Mobile Application Developer who possesses a passion for mobile technologies and will work with next generation payment gateway platform.
Responsibilities:
 Design and build iOS mobile applications
 Collaborate with cross-functional teams to analyze, design, and ship new features
 Fully responsible for mobile app development in the team
 Build and publish applications in app stores
 Implement new technologies to maximize application performance.
Skills:
 Very good experience with Objective-C and iOS SDK .
 Good working knowledge in Cocoa Touch.
 Experience with memory management and caching mechanisms specific to mobile devices.
 Experience working with iOS frameworks such as Core Data, Core Animation, Core Graphics and Core Text."
Node js developer,"A *full stack* web *developer* is a person who can develop both client and server software. In addition to mastering HTML and CSS, he/she also knows how to: Program a server (like using PHP, Node, Laravel)
Job Type: Full-time
Salary: 20,000.00 - 85,000.00 per month
Schedule:
Day shift
Experience:
software development: 1 year (Preferred)
total work: 1 year (Preferred)
Java: 1 year (Preferred)
Angular / Node JS: 1 year (Preferred)
Education:
Bachelor's (Preferred)"
Software Engineer,"ServiceNow is changing the way people work. With a service-orientation towards the activities, tasks and processes that make up day-to-day work life, we help the modern enterprise operate faster and be more scalable than ever before.
Were disruptive. We work hard but try not to take ourselves too seriously. We are highly adaptable and constantly evolving. We are passionate about our product, and we live for our customers. We have high expectations and a career at ServiceNow means challenging yourself to always be better.
What you get to do in this role:
As a Software Engineer Quality Engineering, you will be a key member of the SecOps Applications team driving the quality of our products and services to the next level. You will work within our agile software development process and have an important impact on the Security Operations Engineering team. You will have the opportunity to work with the latest technologies as well as quality testing frameworks & tools using Java, Jenkins, JUnit, Selenium and more.
In order to be successful in this role, we need someone who has:
4 to 6 years of experience in quality engineering and/or software application development.
Strong experience in working with wide variety of test automation frameworks, including Java, JUnit, Selenium, TestNG and other open-source projects.
Knowledge of continuous integration and deployment tools (e.g. Jenkins).
Experience with a scripting language such as JavaScript/Python/Ruby in a Linux environment.
Ability to create, execute and maintain scripts and tools for various testing frameworks.
Desire to interact with many different software development teams to develop, test, deploy and report on product performance, quality, security and stability.
Experience with the agile methodology for software development teams.
Self-starter and possess strong self-motivation
Desire to seek continuous improvement in the quality assurance processes.
MS/BS in Computer Science or equivalent experience"
JavaScript Developer,"Javascript developers
As a javascript developer youll be responsible for creating frontend application using angular and other similar frameworks.
Youll be working with an amazing team of frontend developers to package JS applications to be deployed on iOS and android devices.
You will need to have experience in integrating different third party APIs using JS, to provide functionality to our websites and apps.
Experience with frontend development frameworks, jQuery and Git will be a bonus.
Email your CV"
Machine Learning,"AppZen is the leader in AI software for finance teams. Over 1,800 global enterprises use AppZen to automate manual finance processes, reduce expenditures, and gain real-time insights into their business spend trends. Our patented software technology delivers AI deep learning, semantic analysis, and Star Match, the only automated spend validation that processes intelligence from thousands of data sources, documents, and images to understand financial transactions and make decisions based on finance policies. AppZen is the platform of choice for todays digital CFO and their teams, including four of the top five banks, four of the top ten media companies, four of the top ten pharmaceutical manufacturers, two of the top five aerospace companies, and six of the top ten software providers.
Weve taken off this year! Since releasing our platform in 2016, over 1,800 enterprises have standardized on AppZen, including three of the top ten banks, four of the top ten media companies, three of the top ten pharmaceutical manufacturers, two of the top five aerospace companies, and five of the top ten software providers. We were a Gartner Cool Vendor, and have been recognized as one of the fastest-growing technology companies in the market. In 2019 we received $50 million in Series C funding from Lightspeed, Redpoint and other leading venture capitalist firms.
We are looking for a Data Scientist to come and work on our growing AI stack. You will be working with a team of highly skilled and motivated data scientists and machine learning engineers. If you are excited about natural language understanding and machine translation, AppZen is the right place for you to apply and grow your skills.
Must-Have:
Solid understanding of machine learning fundamentals, and familiar with standard algorithms and techniques.
Ability to analyze a wide variety of data: structured and unstructured, observational and experimental, to drive system designs and product implementations.
Expert knowledge of a statistical computing language such as Python or R Knowledge of probability and statistics, including experimental design, predictive modeling, optimization, and causal inference Experience in design and deployment of real-world, large-scale, user-facing systems.
Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc.
Manage your own process: identify and execute on high impact projects, triage external requests, and make sure you bring projects to conclusion in time for the results to be useful.
Excellent written and verbal technical communication skills; communicate proposals and results in a clear manner backed by data and coupled with actionable conclusions to drive business decisions.
M.Sc. or M.E. or M.Tech in Computer Science, Engineering, Statistics, or other relevant technical fieldMust have 4-6 years of industry experience.
Able to work onsite in Pune, IN
You are a team player
Come as you are, we do not discriminate! We celebrate, support, and thrive upon our diverse customer and employee base."
Wordpress Developer,"Walk-in Interview for PHP & Wordpress Developer
on 3rd Dec 2020 Thursday, at 12 noon sharp.
At AM INFOTRIX
9 S N Banerjee Road,
Kolkata 700013
Opp New Market Police Station
Phone: 9038409517
Min 6 months experienced requred.
We are looking for a Website & Application developer at ATMINFOTRIX TECHNOLOGIES PVT LTD.
We are a technology company where we help our client with technologies for their websites, mobile app, digital marketing and more.
Job Description:
Candidate shall be responsible for the development of the website and applications using wordpress, custom php, node js, and other languages.
Candidate must have proper knowledge about technology and better if she/he is itself from the technology field.
Must have an own laptop.
Education qualification: B. Tech / Diploma is the specific field / related specialized course
Must Know:
wordpress
php
nodejs
how to manage server
Must know ENGLISH
Experienced candidates are more preferred.
Salary: Between 6 K and 15 K
Must be able to work with targets.
Incentives shall be provided on over achieving the targets.
Should be able to come to office and work.
We are located near Esplanade, Kolkata
For further details: Call at 9038409517
Job Types: Full-time, Fresher, Walk-In
Job Types: Full-time, Walk-In
Salary: 6,000.00 - 15,000.00 per month
Job Types: Full-time, Walk-In
Salary: 6,000.00 - 15,000.00 per month
Schedule:
Day shift
Supplemental Pay:
Performance bonus
Experience:
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Location:
Kolkata, West Bengal (Preferred)
Application Question:
Wordpress knowledge?
Work Remotely:
No"
Node js developer,"should have experience in writing unit test cases using Mocha, Junit, TestNG, and Pytest.
Should have good exposure to CI/CD process and tools like Jenkins, Gradle, Maven, Ant, NPM, ZooKeeper, Jira, Git, UCD, Kibana, etc
Should have prior experience in Authentication methods using OAuth and OIDC.
Should have experience in CI and ISIM/IGI development.
Good exposure to agile development methodologies.
00-6.00 Years
Bachelor Of Technology (B.Tech/B.E)"
JavaScript Developer,"Roles and responsibilities for Job Opening for JavaScript
: Role : Application Developer Role Description : Design, build and configure applications to meet business process and application requirements. Must have Skills : Ext JS Good to Have Skills : No Technology Specialty Job Requirements : Key Responsibilities : -Design and code from specifications, analyzes, evaluates, tests, debugs - Uses coding methods in specific programming languages to initiate or enhance program execution and functionality - Participate in the evaluation, recommendation, and selection of hardware and software - Research/analyze data processing functions, methods and procedures - Monitor program execution for expected performance Requires a bachelors degree in area of specialty and at 5 years of experience in the field or in a Technical Experience : Strong Experience on Java Script , Ext JS 4/5/6 Should have experience in JSON, Design Patterns Have led/done Developments in mobile or desktop applications Professional Experience : Approx 7-9 years of experience Strong understanding of Design Patterns MVC, MVVM Strong verbal and written communication skills Well versed with version control tools Proactive attitude to problem resolution Able to perform a detailed Impact analysis Capable to perform code reviews and provide co Educational Qualification: Additional Info :
Job Details
Job Role
: All Roles
Industry Sector
: IT-Software/Software Services
Functional Area
: All Functions
Desired Profile
Profile Description
:N/A
Experience
: 3 - 10 (Years)
.
.
Education Details
UG Course
: B.Tech/B.E
UG Specialization
: N/A
PG Course
: M.Tech
PG Specialization
: N/A"
DevOps Engineer,"Hi Folks,
Urgent requirement for Devops Engineer for 6 to 1 year contract
 Take ownership of CI/CD tools like Jenkins, GitHub actions, GitLab pipelines
(preferable)
 Deep familiarity with computer networks/operating system concepts
 Fundamental basic knowledge of programming languages.
 Hands-on experience with Terraform (preferable), ansible, Puppet, Chef
 Hands-on experience with Python/go
 Experience with GCP (preferable), AWS, Azure
 Comfortable with Linux, can live in the terminal
 Knows about network security and protocols
Job Types: Part-time, Contract
Experience:
total work: 4 years (Preferred)"
Database Administrator,administrative secretary position number 993833 requisition s00885 salary range/pay rate $ 39693 annually position note position oakland university professional support association- mea/nea position incumbent represented mea/nea position remain open minimum five 5 working day external applicant may considered qualified bargaining unit member receive interview initial consideration employee group/grade c-7 job category clerical-technical work schedule ft/reg 40 hour shift/days full-time position pay schedule month number hrs./wk 40 position information position information minimum qualification high school graduation equivalent combination education experience three year progressively responsible secretarial experience familiarity university policy rule regulation posse keyboarding skill necessary perform successfully position minimum 30 wpm ability select assemble organize data edit report ability compose routine correspondence ability effectively interact public student faculty staff ability perform general bookkeeping/clerical accounting ability prioritize expedite work assignment unit ability operate standard office equipment knowledge proper grammar spelling punctuation ability utilize proper standard office source manual desired qualification qualification unless otherwise required applicable collective bargaining agreement minimum additional desired qualification preferred qualification degree and/or experience deemed comparable and/or equivalent oakland university sole exclusive discretion may considered additional qualification ability perform function consistent intermediate word processing intermediate spreadsheet intermediate database application demonstrated skill assessment position purpose provide responsible secretarial service operational office assistance assistant associate dean chairperson director principle administrator school department institute administrative unit
Backend Developer,"Job description:
- Go(Preferred) / Erlang/ Ruby/ Python.
- XMPP Protocol, TCP, eJabberd
- MySQL/ Postgres/ Mnesia or MongoDB, Caching: Redis or Memcache
Git/ Bitbucket
- Must possess past experience of developing Instant messaging apps.
Job Type: Full-time
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Java Developer,"Java Developer Schaumburg, IL
Are you currently working with Java, JavaScript, Spring, Junit, JBoss, IBM Message Queuing and InfoSphere? Looking for a progressive, fast paced company that offers stability, a great benefits package and an employee-focused culture you could thrive in?
Zurich is currently seeking a Java Developer with 7 or more years experience to work out of our North American headquarters in Schaumburg, IL and will serve as a client-facing leader within the organization using Java and JavaScript to improve results. In this role you will be working on enhancement and/or development projects, proof of concepts, analysis, design, solutions, coding, and implementation. In addition, you will be reviewing, analyzing and modifying systems per requirements via tasks including but not limited to coding, testing and debugging. Additional responsibilities will include consulting with business partners and users to identify current operating procedures and clarify system objectives as well as problem solving, preparing technical documentation and knowledge sharing with support resources.
The Java Developer will manage and control system development projects and will undertake the most complex business analysis and software development work, typically requiring a deep knowledge of working practices and business processes in one or more business areas. Provides technical advice and guidance to colleagues to support the specification and development of software solutions
If you think you could be a fit for this role, and match the Basic Qualifications below, apply today!
Basic Qualifications:
Bachelors Degree and 7 or more years of experience in the Software Programming Applications area
OR
High School Diploma or Equivalent and 8 or more years of experience in the Software Programming Applications area
OR
Zurich Certified Insurance Apprentice including an Associate Degree and 5 or more years of experience in the Software Programming Applications area
AND
Experience assisting with design, coding benchmark testing, debugging and documentation of programs
Experience working with multiple phases of software systems programming applications
Experience working with multiple programming languages
Preferred Qualifications:
5 or more years of Java implementations including user interfaces, integrations, and web services
JDK version 7 to 11 experience (and working knowledge of older versions)
Excellent object-oriented analysis, design skills, DevOps skills and system integration skills
Experience designing and developing process-based solutions
Experience in enforcing best practices in Java architecture, design and coding
Java Services Development experience
Experience leading a group of developers
Experience with Agile process methodology
Strong leadership and problem-solving skills but with the ability to work independently and as a member of a team
Strong verbal and written communication skills
Insurance industry experience
Additional Information
Imagine working for a company that truly cares about their employees, customers, stakeholders, and communities they serve. Imagine working for a values-driven organization that has the ambition and desire to be the best global insurance provider in the world. Zurich is that place where 55,000 employees across approximately 200 countries and territories are all focused on helping people and helping companies protect what is truly most important to them. We are a values-driven organization that takes pride in the work that we do every day and we have the ambition to be the best global insurer in the world.
EOE disability/vets
Zurich does not accept unsolicited resumes from search firms or employment agencies. Any unsolicited resume will become the property of Zurich American Insurance. If you are a preferred vendor, please use our Recruiting Agency Portal for resume submission.
Primary Location United States-Illinois-Schaumburg
Schedule Full-time
Travel Yes, 10 % of the Time
Relocation Available No
Job Posting 10/14/20"
DevOps Engineer,"As permanent GitHUB administrator, you will manage Git repositories that serve teams operating worldwide. You will participate in driving the adoption, maintenance, and full lifecycle support for an enterprise with a growing GitHub community. In addition to GitHUB, you will choose & deploy commercial & open source tools & technologies with an emphasis on operational self- service & continuous integration. You will maintain & manage Git source code repositories and expected to have good practical understanding of technology, its application and be involved in maintaining and documenting day to day administration support activities.
Your Responsibilities
Administer GitHub, including but not limited to, setting up new users, groups, projects, and configurations
Provide first level support of any GitHub issues encountered by users.
Able to work with project teams to troubleshoot issues with their GitHub/DevOps solutions, that are often custom integrated to achieve their CI/CD requirements
Experience with supporting GitHub at an enterprise level across numerous project teams
Experience with installing and configuring from Linux root, administering GitHub from Admin GUI, and troubleshooting performance and user access issues
Understanding and/or experience implementing automation procedures/scripts
Drives day to day operations and work plan allocation/management. Conduct periodic reviews with teams.
Able to understand an enterprise GitHub architecture that spans multiple environments
Able to educate the enterprise community on appropriate and efficient GitHub usage
Support establishment and promotion of GitHub best practices and take corrective actions based on the customer satisfaction surveys. Drive service improvement programs.
Work closely with Build and Release teams to train, mentor, & evangelize best practices and ensure teams to adhere to GitHub guidelines
As needed, support defining guidelines and procedures for future enhancements
A motivated self-starting personality, able to work independently while maintaining patience with constant interruptions and multiple requests
Comfortable working with mission critical and sensitive systems, with a sense of urgency appropriate to the responsibilities
Your Qualifications
MS or BS in Computer Science, Engineering, or a related technical discipline.
3+ years experience administering GitHUB services, including CI/CD runners with Deep Subject Matter expertise of the Perforce or Git product base.
Experience in managing other version control applications like Perforce with an Experience in migration from Perforce to GIT is desirable.
3+ years experience creating and debugging scripts using python, bash or powershell.
3+ years experience with Linux and/or Windows Server administration.
Experience in working with virtualized and/or cloud-based environments (AWS / Google Cloud / Azure...etc).
Ability to independently diagnose and solve problems with SCM-based services utilizing full stack troubleshooting processes.
Experience with configuring and troubleshooting HTTP/REST/JSON based services.
Experience with configuration management: Chef, Puppet, or Ansible...etc. and strong understanding of IT service-based protocols: TCP/IP, DNS, SSH/SSL, AD/LDAP etc.
Excellent verbal and written communication skills Excellent problem solving and troubleshooting skills required.
Excellent problem solving, analytical skills and technical troubleshooting skills.
Clarity and precision in verbal and written communications.
Ability to learn new skills quickly as needed.
Technical skills required:
Git and GitHub
Demonstrated understanding of core Git architecture and branch methodology
Conflict resolution
Git versioning lifecycle
Forking
GitHub branch protection\status checks\collaborator management
HTTP troubleshooting
Edge\Chrome\IE Dev tools
GitHub Desktop
YAML
JSON
Markdown and HTML
Nice to have skills:
Coding skills: PowerShell, JavaScript, and/or Python
GitHub APIs
GitHub Webhooks
Acrolinx"
DevOps Engineer,"A Career at HARMAN
As a technology leader that is rapidly on the move, HARMAN is filled with people who are focused on making life better. Innovation, inclusivity and teamwork are a part of our DNA. When you add that to the challenges we take on and solve together, youll discover that at HARMAN you can grow, make a difference and be proud of the work you do every day. What You Will Do :
About the Role:
This is DevOps engineer role will support Ignite R&D environments. He will be responsible for administrating Ignite R&D environments on AWS, do Deployments, Supporting Dev teams users and maintain technical documentation
What You Will Do
Working on CI/CD pipeline with technologies such as: BitBucket, Jenkins, Artifactory, Docker, K8S, Ansible, AWS
Deployment to R&D environments
Administration (installation, upgrade, configuration, maintenance, troubleshooting, etc)
Integration of tools
User support
Tools & processes improvements / automation / deployment
Technical documentation maintenance and creation
Requirements collecting based on customers Input
What You Need :
What You Need
6-8 years of experience as a DevOps Engineer in a Development environment
Proven experience creating CI/CD pipelines from scratch
Experience working with Linux on a daily basis (CLI not GUI)
Strong knowledge of Linux OS - RedHat 7 or equivalent
Deep knowledge of Jenkins, Docker, K8S, Ansible, Git., Web services deployment
Knowledge of Networking: DNS, NAT configurations, firewall, port mappings etc.
Hands-On experience in AWS: setting up AWS ELB, AWS ALB, AWS-S3, Route53 service, security groups, Cloudwatch, Web Access Firewall, etc.
1 year of working with Kubernetes on an Operator level.
Experience working with Monitoring tools (Grafana, Prometheus, Zabbix)
Scripting languages: Python, Bash and Groovy
Experience with creating automated infrastructure using Terraform and Ansible
Excellent communication skills & a team player with proven written and presentation skills in English
Excellent troubleshooting skills
Self-learning abilities
Multi-tasking
Must be service oriented
English: speaking, reading and writing on an almost native level
What is Nice to Have
Experience in SW projects lifecycle and methodologies
Familiarity with Web servers like Apache, JBOSS
Knowledge in Maven / Ant
Experience in Java programming
Security Oriented
What Makes You Eligible
Be willing to work in an office in Bangalore
Be willing to maintain complicated K8S environments on AWS
Be willing to resolve users requests and incidents
What We Offer
You will work in a dynamic customer-oriented environment
You will be part of our highly motivated R&D team
You will have the opportunity to work autonomous and promote own initiatives
You will have the opportunity to use your troubleshooting skills
HARMAN is an Equal Opportunity /Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or Protected Veterans status. HARMAN offers a great work environment, challenging career opportunities, professional training and competitive compensation. ()
00-8.00 Years"
Wordpress Developer,"Job Description
2+ years of professional wordpress website development experience
Proficiency in HTML, CSS, Bootstrap, jQuery and JavaScript for best designs
Hands on experience in WordPress (CMS) and any WooCommerce framework
Experienced developing Mobile responsive websites.
Proficiency in Photoshop, Illustrator or other visual tools
implement and maintain high-quality SEO policies and having real time experience in optimizing the website on page loading speed
Up-to-date with the latest Web trends, techniques and technologies
Professional portfolio with at least 10 Wordpress Website and 5 Woocommerce websites for internal review
Job Type: Full-time
Salary: Up to 300,000.00 per year
Experience:
Wordpress: 2 years (Preferred)
Woocommerce: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Location:
Bengaluru, Karnataka (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Backend Developer,"NOTE: Joining Immediately
Experience - 4-5 Years
Location : DELHI
Requirements & Responsibilities:
-3 years of experience developing web applications using J2EE.
- 2-3 year of experience in Spring Boot.
- knowledge of MicroServices will be given advantages.
- Experience working with SOAP, Rest, Oauth2, MySQL, Tomcat, Springboot , Microservices.
- Expertise developing enterprise-level web applications and RESTful APIs using MicroServices, with demonstrable production-scale experience.
- Working experience in Industry Standard protocols related API Security is a must.
- Demonstrate strong design and programming skills using JSON, Web Services, XML, XSLT, PL/SQL in Unix , Linux and Windows environments.
- Strong background working with Linux/UNIX environments.
- Strong Shell scripting experience.
- Working knowledge with MySQL, DB2 or Mongo DB databases.
- Passion to stay on top of the latest happenings in the tech world and an attitude to discuss and bring those into play.
- Strong agile/scrum development experience
- Strong collaboration and communication skills within distributed project teams
Job Type: Full-time
Schedule:
Day shift
Experience:
JSP: 1 year (Preferred)
j2ee: 4 years (Preferred)
springboot: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Licence:
Java SE 7 Programmer (Preferred)
Industry:
Software Development
Work Remotely:
No"
Machine Learning,"A dynamic professional with 8 years of work experience in ERP.
Extensive experience in implementation, customization and production support of ERP systems.
Excellent in interacting with the users in collecting the requirements and Proficient in customizing the requirements to Functional Specifications."
Backend Developer,"Tailwebs is a company that develops and markets a family of mobile apps and web-based applications that provides businesses with the very best information-gathering technology. Right now, we are adding some awesome tech geeks to our team of our engineers.
We are looking for a motivated Full Stack Rails Developer to come join our fast-paced, fun and rewarding agile team of professionals to create and support our family of business and mobile apps and web-based applications who will be building and working on very high-end projects which are very competitive in the market.
At Tailwebs, you will have the opportunity to work on challenging technology problems and design solutions that are lasting, sustainable, and positive. You will be part of a cross-functional Scrum team and get to work alongside other top talents, including our growing team of designers, engineers, and awesome developers.
*The ideal Rails Developer will: *
-Develop and maintain new and existing Ruby on Rails-based applications
- Should know GitHub, front-end technologies, such as JavaScript, HTML5, and CSS3
-Familiarity with concepts of MVC, Mocking, ORM, and Restful
-Design new relational data models and update existing ones using MySQL databases
-Proficient understanding of code versioning tools {{e.g. Git, GitHub, Mercurial or SVN}}
Familiarity with development aiding tools {{such as Bower, Bundler, Rake, etc}}
-Familiarity with continuous integration
-Develop code for both front-end and back-end components
-Participate in client meetings and translate their needs into technical requirements
-Work with designers to implement designs and user interfaces
-Work with continuous integration/ continuous delivery tools to automate application testing and deployment
-Generate and maintain detailed documentation
-Remain up to date with new development trends and technologies, and contribute to company-wide technology decisions.
*How you qualify for this: *
The successful applicant should have:
- 2 to 4 years of backend development experience
-Experience developing server-side web applications using frameworks such as Django or Ruby on Rails
-Proficiency with modern front-end web development tooling (HTML5, JavaScript, CSS3, preprocessors & frameworks)
-Experience with React or similar component-based interface libraries
-Willingness to learn new languages or technologies as necessary
-Experience integrating third-party APIs
-Ability to self-manage and meet aggressive deadlines
-Ready to work remotely and to travel to office location as necessary.
*Job-Type: * Full time
Job Type: Full-time
Salary: 300,000.00 - 600,000.00 per year
Benefits:
* Work from home
Schedule:
* Day shift
* Flexible shift
* Weekends
Experience:
* Backend Development: 1 year (Required)
* Ruby on Rails: 1 year (Preferred)
Industry:
* Software Development
Work Remotely:
* Temporarily due to COVID-19"
Node js developer,"Job description
Experience : 1 to 2 Years
Strong Node JS Experience
Exposure with HTML 5, CSS
Worked on design as well API building understanding
Design, build and maintain high performance, reusable and reliable Javascript code.
Comfortable with Agile development.
Good knowledge of Javascript
Knowledge of JSON
Knowledge of Angular
Interested and eligible candidates are requested to send their CV together with personal details by e-mail address hr@pravelsolutions.com"
Wordpress Developer,"WordPress Developer (1-3 yr EXP)
Hands on experience of PHP, MYSQL, Wordpress & Framework (Codeigniter).
Functional knowledge of HTML5, CSS, Bootstrap, Javascript & JQUERY.
Ability to perform modifications in existing Wordpress sites
Ability to customise themes and plugins
Candidate must be a good team player with good communication skill.
Self-motivated with the ability to focus on multiple task
Willingness to learn & implement new technologies in time limit is essential.
Job Type: Full-time
Salary: 10,000.00 - 18,000.00 per month
Experience:
WordPress: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Software Development
Work Remotely:
No"
iOS Developer,"We are looking to hire a talented iOS Developer to design, build, and maintain the next generation of iOS applications. Your primary focus will be developing high-end iOS applications for the latest Apple mobile devices. Your duties may include collaborating with the design team for new application features, identifying and fixing application bottlenecks, maintaining the core code, and updating applications published on the App Store.
To ensure success as an iOS Developer, you should have a strong working knowledge of iOS Frameworks, be proficient in Objective-C, and be able to work as part of a team. Ultimately, an outstanding iOS Developer should be able to create functional, attractive applications that perfectly meet the needs of the user.
iOS Developer Responsibilities:
Designing and building mobile applications for Apples iOS platform.
Collaborating with the design team to define app features.
Ensuring quality and performance of application to specifications.
Identifying potential problems and resolving application bottlenecks.
Fixing application bugs before final release.
Publishing application on App Store.
Maintaining the code and atomization of the application.
Designing and implementing application updates.
iOS Developer Requirements:
Bachelors degree in Computer Science or Software Engineering.
Proven experience as an app developer.
Proficient in Objective-C, Swift, and Cocoa Touch.
Extensive experience with iOS Frameworks such as Core Data and Core Animation.
Knowledge of iOS back-end services.
Knowledge of Apples design principals and application interface guidelines.
Proficient in code versioning tools including Mercurial, Git, and SVN.
Knowledge of C-based libraries.
Familiarity with push notifications, APIs and cloud messaging.
Experience with continuous integratio
Maximum Exp: ( 6month to 1 year)
Candidate Should be from Mumbai location Only can Apply for Same
Need Immidetly Joiner joining will be from 12/11/2020
Candidate calls for more detail & to schedule the interview for 11th NOV 2020
HR Krishna 7400392271
HR Rohan 7021123732
Application Deadline: 14/11/2020
Job Types: Full-time, Walk-In
Salary: From 20,000.00 per week
Schedule:
Day shift
Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
iOS: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
Objective-C (Preferred)
Work Remotely:
Yes"
Java Developer,"Friday, October 16, 2020
The Web Software Developer is responsible for the development and support of Hightower's public websites and maintenance of Hightower's internal content management applications and services. The Web Software Developer will be experienced in modern full stack development with a focus on JavaScript and the AWS platform.
Key Responsibilities:
Develop and test customized software applications
Write well designed, testable, efficient code by using best software development practices
Solve or recommend solutions for complex issues and problems
Be responsible for maintaining, expanding, and scaling the Hightower Corporate site and the Advisor Practice sites
Manage issues related to migrating new Hightower advisor businesses onto Hightower's web platform
Knowledge, Skills, & Abilities:
Demonstrated sense of logic, creativity, decision making, and problem resolution
Excellent communication skills
Ability to multi-task and provide a high-quality solution under pressure
Stays current in IT technologies to maintain a high level of subject matter expertise
Familiarity with the AWS platform and its offerings
Expertise in HTML, CSS, JavaScript, Node.js
Strong understanding of JavaScript frameworks such as Angular, React, or Vue as well as relational and document-based database technologies
Excellent understanding of data, data structures, and data relationships
Required Experiences:
Bachelor's degree in computer science (or a relevant field)
5+ years of relevant work experience
Other details
Pay Type
Salary"
