Job Title,Job Description
Flutter Developer,"Job Description: - Flutter Developer
Must Have worked with Flutter /AndroidApplication development.
Excellent ability to develop & understand algorithms
Excellent verbal & written communication.
Strong knowledge in RESTful web services. Experience in
interacting with web services from the Flutter mobile platform
Experience with Offline Storage, Threading, And Performance Tuning
Strong knowledge in Push Notifications
Analytical, Problem Solving and Decision Making Skills.
Should have knowledge on client requirements analysis
Job Type: Full-time
Salary: 35,000.00 - 55,000.00 per month
Schedule:
Monday to Friday
Experience:
software development: 4 years (Required)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
Machine Learning,"We are looking for a Data Scientist who will support our leadership and teams with insights gained from analyzing University data.
The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. Must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building, and implementing models, using/creating algorithms, and creating/running simulations.
The data scientist must have a proven ability to drive business results with their data-based insights. The candidate must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
QUALIFICATIONS:
Masters in Statistics, Mathematics, Computer Science, or another quantitative field
English at a mother tongue level
10+ years of experience manipulating data sets and building statistical models
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop)
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests, and proper usage, etc.) and experience with applications.
Job Type: Full-time
Experience:
manipulating data sets and building statistical models: 10 years (Required)
statistical computer languages: 5 years (Required)
Education:
Master's (Required)
Location:
Mysore, Karnataka (Required)
Language:
english (Required)"
PHP Developer,"About Us :
CORE OCEAN SOLUTIONS LLP has expanded in size and stature since beginning. Today, it features of a group of highly trained experts who regularly track marketplaces for the best specialized arrangements in internet marketing, web designing and web applications. It is generally one of the best full-time Overseas Company offering its services to International marketplaces
Roles and Responsibility :
- Write clean, well-designed code
- Contribute to all phases of the development life cycle.
- Deep expertise and hands on experience with Web Applications and programming languages such as PHP 7, MySQL, HTML, CSS, JavaScript, JQuery, AJAX , Node and REST APIs
- Assist with solving technical problems when they arise
- Understand product/business requirements to define system specifications.
- Excellent knowledge of codeigniter
- Good Knowledge of CMS and any MVC (Laravel, Codeigniter etc).
- Knowledge of version control system GIT/Bitbucket.
- Good Communication Skills and Knowledge on PHP Unit Testing.
- Working knowledge of the common PHP or web server security threats and their solutions
- Understanding of front-end technologies, such as HTML5, CSS3 and Bootstrap
- Very good debugging skills to solve complex problems without assistance.
Qualification and Skills :
- Any Graduate
- php frameworks (codeigniter, laravel), JavaScript, Angular, Node and MySQL.
Job Type: Full-time
Salary: 20,000.00 - 40,000.00 per month
Schedule:
Day shift
Experience:
software development: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Programming Languages needed:
PHP (Preferred)
Speak with the employer
+91 8657334878"
Django Developer,"About the company:
We are a startup working in the Internet of Things domain with products in the B2B & B2C space. We have built amazing products to transform businesses' or customers' day-to-day lives.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Working with Python with web framework & Linux 2. Design & develop modules/applications 3. Working in IoT space
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 28th Oct'20 and 2nd Dec'20
are available for duration of 6 months
have already graduated or are currently in any year of study
are from Hyderabad and neighboring cities
Females willing to start/restart their career may also apply
Number of internships/jobs available: 1
Categories: Python/Django,Web Development,Computer Science,Engineering,Internet of Things (IoT),Electronics"
Software Engineer,"Description
Understand and define features, functions and enhancements including coding, unit testing and release production in the Media team.
Responsibilities
Understand existing ecosystem before being able to add features, functions and enhancements.
Design and implement including coding, unit testing and release to production.
Follow & improve processes - with special focus on code reviews, among others.
Improve quality with every version, and new features must match or exceed existing levels.
Contribute to a collaborative and responsive team that owns a world-class product service.
Through awareness question priorities and influence plans & designs.
Requirement
BS or MS in Computer Science or related field
4+ years experience building multi-threaded solutions on one or more of Linux/ Android/ iOS/ Mac/ Win. Experience in developing In C++
Good communication skills through email, specs and design docs
Bonus
Experience with protocols: RTP/RTCP, SIP, H.323
Experience with packet error resilience: RTX/FEC, packet pacing
Contributions to open source projects. Culture of innovation with patents.
Experience building AV capture, AV rendering, screen capture applications
Using Network Emulators. Building scripts / utilities for operational excellence
Verizon recently acquired BlueJeans and plans to integrate BlueJeans employees into Verizon, including its compensation and benefits programs, in due course. This position will be part of that planned integration."
PHP Developer,"We are looking for a Senior PHP Developer, responsible for managing back-end services and the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for integrating the front-end elements built by your co-workers into the application. Therefore, a basic understanding of front-end technologies is necessary as well.
Integration of user-facing elements developed by front-end developers Build efficient, testable, and reusable PHP modules Solve complex performance problems and architectural challenges Integration of data storage solutions {{may include databases, key-value stores, blob stores, etc.
Skills:
Strong knowledge of PHP web frameworks {uch as Laravel, Magento, Joomla and Drupal} Understanding the fully synchronous behavior of PHP Understanding of MVC design patterns Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3 Knowledge of object-oriented PHP programming Understanding accessibility and security compliance {Depending on the specific project} Strong knowledge of the common PHP or web server exploits and their solutions Understanding fundamental design principles behind a scalable application User authentication and authorization between multiple systems, servers, and environments Integration of multiple data sources and databases into one system Familiarity with limitations of PHP as a platform and its workarounds Creating database schemas that represent and support business processes
Application Deadline: 1/11/2020
Job Type: Full-time
Salary: 250,000.00 - 400,000.00 per year
Supplemental Pay:
Performance bonus
Experience:
total work: 5 years (Required)
php developement: 4 years (Required)
Education:
Bachelor's (Preferred)
Licence:
Core PHP (Preferred)
Programming Languages needed:
Python (Preferred)
PHP (Preferred)
.NET (Preferred)
Work Remotely:
No"
Network Administrator,"We are looking for Azure, Cloud, AD, Network Engineer to work from home
1 year experience with the Azure platform; Azure IaaS offerings, Azure PaaS offerings, Azure Portal
2-years experience with:
Windows Server OS including Roles and Features
Active Directory and Group Policy
Microsoft SQL database servers / services
Hyper-V and other Hypervisor platforms
WAN/LAN/VPN & Remote Technologies
Working knowledge of fundamental operations of Windows, Microsoft Office/Office365, Apple/MAC, and other technologies
Related Experience in customer service & support including troubleshooting and Help Desk for end users
Diagnose and solve various technical issues
Ability to research and accurately document procedure
Ticket tracking and escalation experience
Experience in 24x7 production operations, preferably supporting high availability environments
Position will require availability after hours and weekends
Job Description
2+ years of Window Server administration
2+ years of Active Directory experience
2+ years of Windows desktop administration
2+ years Core Networking (DNS, HTTP, SMTP, VPN)
Windows Azure experience
Above all, the resources should have a background (2 Years) in PowerShell.
Job Type: Permanent
Work Location: Work From Home
Experience: 3-6 Years
Education: Any Degree
Should be willing to work on rotational shifts
Should have good communication skills
If you are an immediate joiner, please contact us on the below number:
Name: Ms. Radhika
Contact No: 9703151122"
iOS Developer,"JOB DESCRIPTION
Minimum 2-5 years of experience in developing iOS app
Proficient with the languages, tools, and frameworks core to iOS development, including Objective-C, Swift, Cocoa Touch, Cocoapods, XCode, Android Studio etc.
Experience with various iOS frameworks such as Core Data, Core Animation, React Native etc.
Experience with offline storage, threading, and performance tuning.
Proficient understanding of code versioning tools such as Git/Azure DevOps.
Knowledge of material designs and other UI/UX standards.
Understanding of Apple design principles and interface guidelines.
Knowledge of low-level C-based libraries is preferred.
Familiarity with cloud message APIs and push notifications.
Apply Now"
Wordpress Developer,"Job Summary
We are seeking a WordPress Developer responsible for both back-end and front-end with custom plugin development including creating WordPress themes and plugins. This position requires a combination of programming skills (namely PHP, HTML5, CSS3, and JavaScript,Wordpress, Woo commerce) and aesthetics (understanding element arrangements on the screen, the color and font choices, and so on). Experience with the responsive and adaptive design is strongly preferred. Also, an understanding of the entire web development process, including design, development, and deployment is preferred.
Skills Required : -
Good Knowledge on Wordpress, Woo Commerce, Custom Plugin Development.
Good understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQuery
Must have worked on Custom plugins.
Must have a capability to accept new challenges.
Comfortable working with debugging tools like Firebug, Chrome inspector, etc.
Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers raking HTML pages
Knowledge of how to interact with RESTful APIs and formats (JSON, XML)
Proficient understanding of code versioning tools.
Strong understanding of PHP back-end development
Application Deadline: 19/12/2020
Job Type: Full-time
Salary: 25,000.00 - 40,000.00 per month
Benefits:
Food allowance
Schedule:
Day shift
Supplemental Pay:
Overtime pay
Performance bonus
Quarterly bonus
Experience:
Wordpress development: 1 year (Required)
Php: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Software Development
Work Remotely:
No"
Backend Developer,"Backend Developer | Virtual Presence Tech Co
Experience: 3.0 - 7.0 Years | CTC: 15.0 - 20.0 PA | Functional Area: Any | Industry: Any | Location: Gurugram, Haryana
About the Company:
Our client is a trailblazing tech venture in the area of AI, IoT, and NLP. The startup enables its users to find real-time digital avatars of themselves to do things for them. These include activities like shopping, running errands, and even virtual travel. The virtual substitute can be guided by the user, who also gets real-time updates when tasks are completed. Founded by a serial entrepreneur known for heading innovative startups, our clients team consists of experts on the quest to create life-changing products and services. The startup uses proprietary technology to create real-world avatars for its users so that they can be at multiple places simultaneously creating astounding immersive experiences.
Skills: Backend Developer, Coding, React.js, Javascript, J2EE Framework, Kubernetes, Docker, AWS, Fullstack, API, Frontend Development, Angular, Backbone, HTML, CSS, Node.js, Design Patterns, Cloud functions, Amazon Web services, SEO/ Sitemap
About the Job
As a Backend Developer, you will work on the latest and greatest in high performance web development, data science, community development and mobile technologies.
What you will do:
Playing a part in defining software architectures collaborate with leads to explore existing systems, determine areas of complexity, uncover potential risks to successful implementation, and learn the applications capabilities.
Implementing solutions as per technical design for new features and changes to existing components.
Participating in the full development lifecycle of new functionality and enhancements to existing applications.
Committing to producing high quality, highly performing and robust software within agreed time estimates and to agreed quality standards.
Managing all stakeholder expectations.
Working alongside global teams.
Taking responsibility for successful delivery.
Being able to work in a fast paced Agile/SCRUM environment.
Following coding standards, building appropriate unit tests, integrating tests and deployment scripts.
Assisting in defining software architectures Collaborating with leads to explore existing systems, determining areas of opportunities.
Translating designs and style guides provided by the Design team into functional user interfaces, ensuring cross browser compatibility and performance.
Contributing to continual improvement by suggesting improvements to user interface, software architecture or new technologies.
Candidate Profile:
What you need to have:
Ability to fluently code in Java Spring or similar J2EE frameworks.
Solid knowledge of application deployment in AWS cloud, Kubernetes, Docker.
Ability to code in ReactJS or similar Javascript frameworks.
Proven experience with responsive design, fullstack web development, consumption/creation of RESTful APIs.
Bachelors or Masters degree in Computer Science or related engineering field w/experience in software development.
3-7 years of experience developing customer facing web applications.
3-7 years of experience in Java Spring or similar J2EE frameworks.
3-7 years of experience in front-end development using JavaScript, knowledge of various JavaScript libraries and micro frameworks (React, Angular, Backbone), HTML and CSS.
3-7 years of experience coding using object-oriented and aspect-oriented programming, architecture and design patterns.
Strong understanding of RESTful API principles.
Strong understanding of security best practices.
Strong experience with unit testing and end-to-end testing.
Knowledge of : Programming languages Java 8, J2EE, Node.js, Design Patterns, HTML, CSS, JavaScript Web and cloud Technologies RESTful web services, Cloud functions, Amazon Web services, SEO/ Sitemap, Serverless architecture, JSON Database Management MySQL, PostgreSQL, Elasticsearch, Firebase realtime database, Hibernate, Liquibase, Percona, Redis, Memcached Frameworks, Libraries and Tools Dropwizard, Jersey, Expressjs, RabbitMQ Web / Application Server Nginx Other Tools and Utilities Eclipse, VS Code, Postman, Git, Gradle, Maven, Imagemagick, Jmeter Operating Systems Linux, Windows.
Experience in implementing Material Design UI and UX for customer centric frontend.
Employment Type: Full time regular | Working Days: Mon - Fri | Work Timings: Regular Day Shift | Education:Any Graduation"
Node js developer,"Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPals 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
Job Description Summary: We are looking for a talented Full Stack Application engineer to be part of Payments Tools & Frameworks Team (PTF) team. Responsibilities include designing and developing web applications starting from web pages to back-end DB storages.
Job Description:
About PayPal
Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPals 210 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
About Payments Tools & Frameworks Team (PTF)
We are part of the Payments organization which is the heart of what PayPal does that handles all of the payment transactions involving PayPal and other partners. Our mission is to deliver a great payment experience while ensuring we are not compromising on key attributes like quality, availability and extreme reliability. We work on building tools and Frameworks which focuses on the following areas:
Prevention - focusing on catching issue before changes goes LIVE
Detection - focusing on how fast we can detect and triage issue on LIVE
Recovery - focusing on building tools that can aid recover from an unintended Incident on Live
Who are we looking for:
We are looking for seasoned Full Stack Application engineer to join us in this journey. We want people who have a passion for designing and building tools.
Your day today will include:
Responsibilities of building web flow strategy, front end and back end architecture, working with the back end architecture team, along with design and development of web / backend application
Partner closely with product to craft great product experiences for users
Design and write scalable code following best development practices
Be a crafts(wo)man and encourage code craftsmanship across the team
Deliver code in an agile team environment - you will operate in the bi-weekly scrum model
Test your own code and deploy out to the cloud environment
Drive innovation through rapid prototyping and iterative development
Qualifications:
Overall 5 - 8 years of experience in Software development which should include
3+ years of working experience in mid-tier like Node or Java including Spring, Spring boot frameworks
3+ years of working experience in working with Relational/No-SQL database and message queues/brokers
3+ years experience with web application development including Node.js applications on top of RESTful APIs
3+ years production JavaScript application design, development, and testing experience
3+ years of solid knowledge of popular JS frameworks and libraries (React or Angular, Backbone, Underscore, etc.)
Solid knowledge of algorithms and design patterns
Knowledge & experience with GitHub
Experience in using JUnit, TestNG for Unit Testing
Experience with technologies such as HTML5, CSS3, Webpack, LESS, Bootstrap, Dust
Experience on Big Data Technologies such as Apache Spark, Kafka, Hadoop, Hive, etc.
Exposure with Druid, Elastic-search, Splunk
Exposure to at-least one scripting language (Python, Unix shell scripting, etc.)
Experience in implementation of appropriate ML algorithms and tools is a plus
Strong desire to learn, experiment, and share knowledge with others
B.E. Degree in Computer Science or equivalent
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
iOS Developer,"Job Description
As a software engineer, you will be part of a diverse team creating cutting-edge software products. We are looking for someone who has a strong passion for building high availability, secure, transaction-based technology products. This is an excellent opportunity to work with an agile. high growth team and creative environment supporting your long-term career plan. The ideal candidate for this position will be an adept programmer, who is able to break down the large technical problem, use logical and analytical skills to solve them systematically. The candidate will have experience with APIs, building highly scalable and user-friendly products.
Roles & Responsibilities
Work with development team to define and implement architecture direction.
Work within an agile development process to deliver quality solutions on a predictable schedule.
Develop solutions within the corporate vision and fulfilling corporate tenets.
Plan tasks accordingly to meet individual project deadlines by utilizing initiative and sound judgment, personal planning, goal setting and positive, proactive interaction with other organizations.
Test and verify code to ensure that it meets specifications and requirements by recording and analyzing test data.
Advise, mentor, train or assist engineers and developers at other skill levels, as needed, to ensure timely releases of high-quality code.
Update knowledge and skills to keep up with rapid advancements in industry technological advances and software technology, including languages, operating systems, development tools, etc.
Achieve a quality-focused culture with an emphasis on delivering on-time, high-quality products and services to internal and external customers.
Skills
2 - 6 years of development experience.
IDE - XCode.
Programming Languages - Objective C, Swift.
Design Patterns - MVC, Delegate, Observer, etc
UI - Size Classes, Autolayout constraints, Stack Views.
Good in using git.
Has implemented client-server communication
Has implemented local data storage
Knows how to write unit test cases
Knows Manual Memory Management Rules.
Knows how to debug and resolve crashes, exceptions, etc.
Aware of app store build release process.
Job Location
Bhilai
Indore
Bengaluru"
Database Administrator,time change future evolves evolent health ha bold mission change health nation changing way health care delivered pursuit mission driving force brings u work day believe embracing new idea challenging failing forward respect celebrate individual talent team win fun working hard evolenteers often make difference everything scrub jean growing ? absolutely70.3 year-over-year revenue growth 2017 recognized ? definitely named one becker 150 great place work healthcare 2016 2017 one 50 great place work 2017 washingtonian ceo wa number one glassdoor 2015 highest-rated ceo small medium company looking place work personally professionally rewarding join company mission join mission company behind _you working within larger operation team peer engaged infrastructure management data operation overall production support functions._ manage install configure upgrade maintain production lower database environment build support configuration leveraging sql always window fail clustering transaction replication elevate operational quality production environment implementing sql server best practice provide support 24x7x365 incident impacting application availability within production environment implement maintain database security maintain sql service including limited ssrs ssis ssa perform database application tuning investigation virtual san level build effective working relationship multiple stakeholder across organization experience need required general bachelor degree related field 5-7 year experience managing sql server 2008 r2 higher version 7-9 year experience t-sql programming must production mindset concern performance availability managed change ability develop custom solution support administrator role strong documentation skill excellent verbal written communication skill ability present analysis result finding user-friendly format big plus exposure mysql hadoop azure technology experience healthcare industry devops itil exposure ability establish maintain trusting relationship leadership team member flexibility - responsibility may require evening weekend work experience working guiding off-shore resource evolent health equal opportunity employer considers qualified applicant equally without regard race color religion sex sexual orientation gender identity national origin
Database Administrator,overview worldventures dynamic global member-based travel company currently looking sr database administrator join tech ops team corporate headquarters plano tx sr. dba responsible owning resolving complex issue completion well providing operational database administration service enterprise work closely ops engineering manage internal external database system responsibility collaborate developer process owner stakeholder identify interpret document business requirement engineer implement solution aws rds ec2 primarily via sql couchbase ownership lifecycle administration multiple stack web bi etc environment prod sub-prod resolve system issue track incident ensure successful backup monitor automated job enhance system availability / resiliency identify resolve performance bottleneck provide database design query/stored proc design etl process analysis platforms/systems/services identify area feature enhancement performance tuning query rewrite stability / availability improvement various platform sql postgres couchbase etc provide detailed monitoring alerting support database related system assist integration various platform service qlikview exigo implement upgrade enhancement fix following change management procedure maintain technical standard security compliance system documentation duty assigned qualification deep understanding 7+ year experience administering sql server 2012 2017 production environment hands-on experience performing incident resolution tuning integration migration automation stored procedure agent job ability work independently ability accountable issue way resolution mcdba mcse data platform similar certification/degree excellent written verbal skill ability make work process visible knowledge nosql preferably couchbase openness platform history working developer .net environment appreciated experience couchbase dynamic ax qlikview exigo redshift worldventures privately held company based plano texas active representative member 28 country worldventures proudly offer competitive salary benefit including limited medical dental vision life / ad & ; fsa 401k robust vacation holiday package addition full time employee automatically receive worldventures membership cost allow employee access exclusive dreamtrips group travel experience
Node js developer,"Requirements: *
 2+ years of experience performing full-stack programming tasks.
 Experience in tracking down issues, performing root cause analysis, fixing and ensuring issues dont occur again.
 Can provide us with examples of work you have done in the past that illustrates your attention to detail and problem-solving skills.
 Have the ability to work with teams and get things done.
 Should have experience with Node Js
 Should be familiar with JQuery as we are building web applications.
 Should be familiar with WebSockets, payment gateways
 Must have working experience on MySQL with ActiveRecord
 Should have a technical background and a Degree with computer-related field
 Experience with git
 Demonstrated ability to work with a back end language solving real business problems
 Angular experience needed
 Know to connect Mysql or Mongo DB.
 Ajax in any one module and pagination with or without loading.
 In additional, Indexing array, strong in Javascript(should have worked with an array to omit or split the values.
 NPM modules FS.
Communication: *
 Should communicate clearly and efficiently in verbal and written communication both inside and outside of the team
Job Type: Full-time
Salary: 400,000.00 - 900,000.00 per year
Experience:
node: 2 years (Required)
ReactJS: 1 year (Required)
Web Sockets: 1 year (Required)
paymentgate way: 1 year (Required)
Work Remotely:
No"
Flutter Developer,"Job Summary:
As a Flutter Developer, you will create multi-platform apps for iOS and Android using Google's Flutter development framework. The primary focus will be on creating new experiences. You will additionally work on innovative new app projects.
Deep experience contributing to and managing high-scale production mobile apps. You must have a minimum of 1year of previous experience in Flutter development.
Job Description:
 Design and Build sophisticated and highly scalable apps using Flutter.
 Build custom packages in Flutter using the functionalities and APIs already available in native Android and IOS.
 Translate and Build the designs and Wireframes into high-quality responsive UI code.
 Write efficient queries for core Data.
 Use of Model-View-Controller (MVC) and Model-View-ViewModel-Controller (MVVM) as it relates to designing, developing architecture, and developing maintainable, testable and functional software that meets product requirements.
 Explore feasibly architectures for implementing new features.
 Resolve any problems existing in the system and suggest and add new features in the complete system.
 Suggest space and time efficient Data Structures.
 Follow the best practices while developing the app and also keeping everything structured and well documented.
 Use CI/CD for smooth deployment.
 Document the project and code efficiently.
 Manage the code and project on Git in order to keep in sync with other team members and managers.
 Communicate with the Project Manager regarding the status of projects and suggest appropriate deadlines for new functionalities.
 Ensure security guidelines are always followed while developing the app.
 Validate the cloud system to ensure any new changes do not compromise the security of the backend server.
 Suggest new features and/or enhancements.
 Consulting with our customer-facing representatives about software system design and maintenance.
 Interact with the Clinical Specialists and Product Manager to help understand end-user feedback.
 Maintaining software through the product lifecycle, including design, development, verification, and bug fixes.
 Connect regularly with the Quality Assurance Specialist to deliver a stable app.
 Resolve all the bugs reported by the Quality Assurance Specialist in a timely manner.
 Perform time profiling and memory leak assessment.
 Execute app verification protocol.
 Write tests for the App.
 Following company policies and quality procedures to ensure quality product deliverables.
Job Type: Full-time
Pay: 15,000.00 - 25,000.00 per month
Schedule:
Morning shift
Education:
Bachelor's (Preferred)
Experience:
Flutter: 1 year (Preferred)
Housing rent subsidy:
No
Industry:
IT Operations & Helpdesk
Work Remotely:
No"
Network Administrator,"Hiring for: Desktop Engineer / Infrastructure Support/ System Admin
Work Location: MG Road, Bangalore
Remuneration: 20,000-21,000 in hand with 24,000-25,000 CTC per month
Shift: General Day shift
Notice Period: Immediate- 15 days max (must be able to join our organization during lockdown also.)
Qualifications: Must be minimum either a Graduate or must have done 3 years of diploma
Work experience: Minimum 3+ years as System Administrator
JOB ROLES AND RESPONSIBILITIES
Excellent command in English Language. Must be very good in communication skill in English
The engineer should have IT infrastructure support knowledge which includes desktop, network, printers, vendor support, Asset management and basic application support.
Good Knowledge in Troubleshooting, Diagnosing malfunctions in the operation of hardware and software.
Knowledge in maintaining all the assets and update asset database at regular intervals.
Experience in providing regular technical support for desktops, laptops, printers, and peripherals
Excellent knowledge in technical support for Operating systems, Outlook mail support and basic network support / troubleshooting
Good knowledge in imaging desktop / laptop
Experience in troubleshooting LAN / VPN issues for clients
Close all assigned tickets in ticketing system within SLA
Experience in troubleshooting DHCP / DNS issues
Aware of IT policies and procedure to execute daily work
Manages 400-500 users with infra and application related issues
Manages desktops /Laptops issues
Manages desktops /Laptops issues
Manages printers /peripheral related issues
Manages network level issues like (local network/Internet/MPLS)
Manages organization storage (users data, application data , taking backup)
Manages Wi-Fi network ,AD user creation and configurations
Outlook configurations ( Microsoft O365 )
Should aware of security tools like..McAfee, Sophos, quick heal and any other tool and how to handle security incidents.
Job Type: Full-time
Salary: 20,000.00 - 25,000.00 per month
Schedule:
Day shift
Experience:
system administration: 3 years (Required)
work: 3 years (Required)
total work: 3 years (Required)
Education:
Bachelor's (Required)"
Backend Developer,"We are looking to hire an Angular developer who can contribute to building and scaling our product and internal applications.
Job responsibilities include:
B.Tech or equivalent in Computer Science
Strong 1 to 2 years of work experience
Strong experience in CSS3, Javascript, HTML5, JSON
Strong background in Angular 5+
Familiarity with CSS preprocessors such as SASS, Stylus, Less, etc.
Familiarity with responsive web design
Solid grasp of RESTful web services, APIs and Webhooks
Strong understanding of a decoupled frontend and backend system architecture
Experience in the successful implementation of a large scale web application
Working experience with Git, Docker, a node package manager(NPM)
Interest in working in a startup environment
Self Driven initiation in building new product features and Designs
Excellent verbal and written communication skills
Creative thinker with excellent analytical, troubleshooting, and debugging skills
Experience working in Ubuntu operating system
Job Type: Full-time
Salary: 200,000.00 - 455,000.00 per year
Schedule:
Monday to Friday
Experience:
Programming / HTML: 3 years (Required)
total work: 2 years (Required)
javascript: 2 years (Required)
AngularJS: 2 years (Required)
Work Remotely:
Temporarily due to COVID-19"
DevOps Engineer,"We are hiring for a leading Multinational Technology Company that specializes in enterprise infra solutions, server infrastructure, cloud based products and solutions.
Requirements:
Extensive knowledge and experience working in a DevOps, CI/CD environment.
5+ years of experience as a Devops/Automation engineer in a large server farm/environment
Very Good experience with Jenkins
Excellent experience with Python automation
Very good QA experience with unit and integration testing
Good Knowledge of Networking.
Enjoy working in a team environment
Excellent verbal and written communication skills
Strong programming/scripting and troubleshooting skills, background with extensive knowledge of Unix/Linux, and virtualization/cloud concepts
Languages experience: Python, Perl, Groovy, Shell
Experience of working with code repositories: GIT , Perforce
Experience of working with Bazel is a plus
Automation of configuration management tasks, along with other tools/applications like JIRA, Confluence, ish Eye, Liquidbase/Flyway, etc
Experience with software build tools like Bazel,Ant, Maven, Gradle, continuous integration build systems like Jenkins, Hudson,etc., experience working with cloud platforms and deployment tools like Chef/Puppet
Experience of using tools to integrate best practices like static code analysis, automated unit tests & regression tests, code coverage analyzers, creation of sandbox environments etc.
Experience of Building & Packaging applications and dependencies
Creates and maintains moderately complex automated scripts. Develops reusable automated scripts from a variety of interfaces.
Schedules and performs testing as assigned; submits errors and issues to development for correction, and retests once errors have been corrected; tests corrected code. Tracks defects and causal analysis to closure.
Coordinates and monitors moderately complex automation projects from initiation through delivery.
Salary : 12.0 Lacs to 16.00 Lacs
Industry : IT Software - Other
Functional Area : IT Software - System Programming
Role Category : Computer/IT
Employment Type : Full-Time"
Full Stack Developer,job description position lead java fullstack developer-iv iii location richfield mn duration 6-12 month longer non-local allowed visa restriction none valid ead interview process 30-minute phone followed 60 minute in-person panel interview hacker rank mn candidate
Node js developer,"*Job Description*
1 to 3 years of relevant development experience on Node.JS, Angular2+/React.Js, RESTful services on Express.JS, MongoDB, JavaScript, GIT
*Roles & Responsibilities*
What will you need to be successful in this role?
 Hands on experience in Node.js
 Hands on experience on Angular 2+ or React.js
 Hands on experience building RESTful services on Express.js/KOA/Loopback
 Experience with any of the SQL or NoSQL databases Mongo DB must
 Good understanding of OOPS concepts
 Good Knowledge about JavaScript and JavaScript frameworks
 Experience in integrating different 3rd party APIs (eg. Google Maps, Facebook etc.)
 Good knowledge on GIT
*Good to have*
 TypeScript, Gulp, Webpack, Azure, AWS, Docker
*Competencies*
 Excellent verbal and written communications
 Willingness to learn and develop your skill set
 Works well within a team environment
 Logical thinker with good problem solving and analytical skills
 Willingness to get to the root of the problem
 Proactive can do and can think the approach to the job
*NOTE: * This is a work from home position for now & the selected candidate will have to work from our office in Hyderabad once the lockdown ends
*Eligibility*
Excellent academic record B.E./B.Tech IT, CSE
Job Type: Full-time
Pay: 400,000.00 - 600,000.00 per year
Experience:
* software development: 1 year (Required)
* total work: 1 year (Required)
Education:
* Bachelor's (Required)"
