Job Title,Job Description
Machine Learning,"The job Profile would be -
To design some programmes as per the client request.
Rest job profile will be discussed.
Job Type: Full-time
Salary: 10,000.00 - 12,000.00 per month
Schedule:
Flexible shift
Monday to Friday
Weekends
Experience:
Machine Learning: 1 year (Preferred)
Artificial Intelligence: 1 year (Required)
Python: 1 year (Required)
Education:
Secondary(10th Pass) (Preferred)
Work Remotely:
No"
Wordpress Developer,"WordPress Custom Template Design Integration.
Core WordPress Modifications and Customizations.
Experience in customizing existing 3rd party components, modules, and plug-ins.
Experience in creating commercial WordPress components, modules & plugins.
Should have good experience with HTML, CSS, JavaScript, AJAX, XML, and JQuery.
Strong knowledge of Core PHP and MySQL.
Comfortable with WordPress versions 4.x
Good communication skills.
Min. experience 2-4 yrs.
Number of Openings- 2"
DevOps Engineer,"What we are looking for:
Experience in any of Google Cloud, Azure or AWS is must
Strong experience in Linux/Unix Administration
Good understanding of VPNs, VPCs, Storage, Tagging and monitoring, alerting mechanisms, Containerizations, NAT, Load Balancers, Gateways
Experience in setup and working with the tools like Kubernetes, Docker, Elastic Search, Redis, Mongo, Mysql, Consul, ActiveMQ or RabbitMQ, Bitbucket, Graylog, Prometheus, Grafana, Nagios, Nginx, Jenkins, Nexus, Sonar and Rancher
Experience with Continuous Delivery/Integration/Adoption of DevOps practices
Responsibilities:
Implementing and supporting projects using cloud technologies
Build out the environment infrastructure in cloud
Responsible for resolving incidents, including urgent and outage level
Production support responsibilities for infrastructure fixes
Day to day operational support of continuous integration, release and source control tooling
Own monitoring & alert configuration to detect, triage and resolve issues quickly
Build tools to enhance production triage and improve time to detect issues
Investigate existing code and contribute fixes where applicable
Continuous performance analysis and capacity planning for our clusters
You can expect:
A fast-paced, high-growth startup environment where you will gain a career and not just a job
The company to invest in your personal and professional development. We support your ongoing education and training by reimbursing you for relevant educational courses
An open office culture, no cabins or cubicles and a place that is looking for your input to help us grow
The support of your teammates to always do better. Own it and win together!
Exposure of International Retail market. Learn about a high growth industry and build critical skill-set
Excellent employee referral program. Refer your friends, work with your friends and be awarded for it
Work along with the smart, creative and energetic team who truly believe in working hard and partying harder!
Educational Requirement:
UG B.Tech/B.E. Computer Science/ IT or equivalent
PG M.Tech Computer Science/ IT, MCA Computers or equivalent"
Backend Developer,"Job Summary -
Lumenci is a legal tech startup founded by group of IIT alumni in US. Lumencis mission is to transform the legal and intellectual property industry in US & Europe with groundbreaking products and services. We are currently looking to build an exceptionally strong technical team in Gurgaon, India, to help us deliver high quality products and services to our clients.
The Role
 Design and develop software tools related to tracking, implementing, managing and presenting data.
 Researching, designing, implementing and managing software programs
 Testing and evaluating new programs
 Identifying areas for modification in existing programs and subsequently developing these modifications
 Writing and implementing efficient code
 Determining operational practicality
 Develop software tools which will automate various manual processes.
 Develop and design dashboard and UI related tools.
 Build, optimize, and maintain an easy-to-use, powerful web application.
 Deliver reliable software through continuous integration, automated testing, and in-depth code reviews.
 Work on a fast-moving team that delivers on shared commitments.
 Work closely with technical consultant, designers, other developers
Must have
 Bachelors degree or equivalent in Computer Science or Engineering.
 Strong experience in programming language such as Python v3.6.6
 Strong experience in framework such as Django.
 Critical thinking and problem-solving skills.
 Good interpersonal and communication skills.
Benefits
 Competitive stock option plan at end of Year 2
 Rapid career growth as the Company expands
Job Type: Full-time
Salary: 700,000.00 - 1,000,000.00 per year
Schedule:
Monday to Friday
Experience:
Back End Developer: 3 years (Preferred)
Education:
Bachelor's (Preferred)
Location:
Gurgaon, Haryana (Preferred)
Work Remotely:
Temporarily due to COVID-19"
Database Administrator,contract administrator responsible preparation interstate intrastate transportation storage contract well maintenance integrity contractual data contract system ensure compliance regulatory requirement entry-level position requires individual still learning apply theoretical professional concept technique field job contributes completion project performs relatively standard process task develops solution routine problem finite scope performs limited use application technical standard principle theory concept technique participates complex project task guidance direction supervisor senior professional essential duty & responsibility develop understanding standard contract interstate intrastate transportation storage assigned customer review interpret accurately describe modification standard non-standard natural gas pipeline construction operation service contract partner commercial legal clarify revise finalize contract verbiage develop working knowledge naesb standard apply standard current process procedure assist customer account varying demanding service requirement calculate credit exposure gather approval required party ensure proper approval collected contract line company policy maintain track status contract document coordinate customer ensure contract executed prior gas flow maintain accurate rate point contract volume pertinent information transactional database prepare file post negotiated rate contract compliance negotiated rate compliance plan ensure accurate timely transactional posting assigned account partner customer implement e-contracting applicable service work customer creating capacity release transaction online awarding release obtain agency/asset manager authorization agreement update pertinent information database prepare obtain edi trading partner agreement electronic access agreement miscellaneous agreement partner customer processing name change assignment responsible ensuring accuracy data assigned customer index customer quarterly filing voluntary consent weekly posting coordinate multiple department provide internal external customer information regarding invoicing contractual data ad-hoc report act point contact customer commercial question related obtaining service contract interpretation tariff soc regulation policy procedure balance work demand fast-paced environment frequently changing priority still offering highest level customer service minimum education & experience bachelor degree business related field lieu degree six 6 year directly related experience considered knowledge skill ability ability acquire knowledge ferc order requirement ability acquire knowledge naesb standard general understanding contractual agreement type contract verbiage underlying economic value product service risk obligation ability apply broad knowledge principle practice procedure contract management accounting auditing and/or transactional software system ability demonstrate effective oral written communication skill ability demonstrate strong analytical skill ability demonstrate strong customer service skill ability provide accurate timely information strict time constraint ability prioritize schedule task pay attention detail demonstrate good organizational skill proficient microsoft office suite ability work successfully team environment physical requirement sedentary light work exerting 10 pound force occasionally and/or negligible amount force frequently lift carry push pull otherwise move object ability view computer screen sit stand walk extended period time ability operate computer copy machine fax machine calculator telephone miscellaneous office equipment working condition ability produce quality work fast-paced environment high daily pressure meet deadline ability work non-standard work hour needed required meet established deadline ability work indoors office environment regardless whether cubicle open office private office ability carry cell phone on-call respond call-out potentially including night weekend holiday ability respond emergency call and/or call-out return work duty subject normal noise level ind
Django Developer,"Description
Company Name : Contify Pvt. Ltd.
Location: - Kalkaji Delhi
Team Strength: 80+ people
About the Company: Contify develops SaaS solutions that help businesses to source, consolidate, and manage competitive intelligence in a better way. Our flagship product is Contify.com, a cloud application that enables CEO offices, strategy divisions, special project teams, and transnational function wide employees to rigorously track competitors, monitor markets, supplement strategy development, and gain insights into their competitive landscape.
The cloud application is built around advanced NLP, machine learning, and big data capabilities. Contify was founded in 2009 and is addressing a new business paradigm where instant access to information on the Internet but the inability to consolidate and process it is impacting competitiveness. The technology team at Contify is responsible for enhancing and maintaining the various aspects of our flagship product. This involves feature additions to our web service and our client side apps, performance/architecture enhancements, tuning our NLP, machine learning algorithms and a lot more. We stay on the cutting edge, while being sensible about it. Depending on how good you are, you will eventually be allowed to choose your own area of specialization.
About the position:
Designation: Python Developer
Experience required- 1-3 years
Reporting To: CEO
Vacancy: 1
Cab- No
Working Days: 5
Shift: Day shift job
Job Location: New Delhi
RESPONSIBILITIES
Be a hands-on programmer and write quality code to set an example.
Manage the software release process.
CURRENT TECHNOLOGY STACK
Python and Django are our primary tools
PostgreSQL as our database
Apache Solr for search
jQuery and AngularJS for client side magic
OS - Fedora Linux
We love trying out new things and are open to adopting new tools/frameworks if their practicality for the job at hand can be proved
DESIRED SKILLS AND EXPERIENCE
Engineering graduate (preferably computer science) with approx 1 years of hands-on experience in coding and web development
Knowledge of common design patterns and how and when to use them. And when not to use them.
Passionate about programming. You are among those who have written multiple scripts for productivity or written proprietary libraries if you cant find something that fits the need.
Experience in working with at least one database - PostgreSQL, Oracle or MySQL preferred. Experience with an ORM technology to map against a relational store is a bonus."
Flutter Developer,"Looking for a full-time job in mobile app development.
B.Tech, BCA, MAC required for this job.
Job Types: Full-time, Fresher
Salary: From 10,000.00 per month
Education:
* Bachelor's (Preferred)
Location:
* Surat, Gujarat (Preferred)"
Flutter Developer,"As a Flutter Developer, you will
Design and build advanced applications on Flutter platform and optimize them in collaboration
with our UX experts to maximize user experience and performance.
Collaborate with cross-functional teams to define, design, and ship new features.
Diagnose performance issues, fix bugs to increase the functionality of the application.
Continuously discover, evaluate, and implement new technologies to maximize development
efficiency.
Technical Requirements:
Good understanding of object oriented programming
Knowledge on BLoC, Streams and Futures
Should have delivered at least two mobile application projects (Android/iOS) as part of your
education and employment.
Eligibility criteria:
1. Graduates with any of the following degrees:
a. B.Sc. (CS, IT) + MCA
b. BCA + MCA
c. B.Tech. /B.E. Computer Science or Information Technology
d. B.Tech. / B.E. Electronics or Electronics and Telecommunication
2. In tune with latest developments in the Mobile and Web landscape
3. Self-learner and result oriented approach
4. Good written and verbal communication skills
5. Consistent track record of first class throughout.
Job Type: Full-time
Salary: 300,000.00 - 450,000.00 per year
Schedule:
Day shift
Monday to Friday
Experience:
Flutter: 1 year (Required)
Location:
Mumbai, Maharashtra (Required)
Benefits:
Provident fund (PF)
Paid leaves / Leave encashment
Travel allowance
Work from home
Flexible work hours
Industry:
Software Development"
Backend Developer,"Bengaluru, Karnataka, India Req #670
Friday, October 16, 2020
Building on our heritage and fueled by innovation, we create immersive media experiences that enrich life. We focus on technologies that enable the future of media, and build teams that are highly customer centric. We need exceptionally talented, bright, and driven people. If you want to be part of a team that works towards continuously raising the bar, this is your chance to make history!
Backend Developer Job Description
Who We Are
MediaKind is revolutionizing the television and video entertainment experiences
seen by millions of people every single day. We provide end-to-end video
products for our customers, ranging from media platforms video decoding. Our
1600+ employees are based in 29 locations all over the world such as France,
the UK, India, China, Israel, United States and more. We welcome pioneers and
entrepreneurs who want to be heard. Your individual voice will be amplified;
after all, we are media kind of people.
Come join this fun, collaborative and diverse group and work with some of the
most talented people in this industry. You will play a major part in shaping a
ground-breaking
next generation cloud-based TV service, delivering digital entertainment to
TVs, browsers, tablets and smartphones.
Responsibilities:
Design, build, test, deploy and maintain scalable, highly
available, modular software products in the cloud
Produce excellent quality code in an agile environment
Advocate and deliver on programming best practices and
standards like code reviews, unit and functional testing
Technical Skills, Experience & Soft skills
Very strong coding skills in a high-level programming
language like C#, Java and strong understanding of data structures and
algorithms
Strong knowledge of design patterns and software engineering
best practices
Hands on experience building RESTful web services and strong
understanding of SOA
Experience using NoSQL databases like Cassandra and MongoDB
Experience with relational databases
Experience with Microsoft technologies like C#, Asp.net and Web API
framework is a huge plus
Some scripting experience with shell/python
Highly motivated and a great team player
Excellent communication skills
Bachelors degree in computer science or other related field
with 3-6 years of experience
Our Story
Technology is constantly advancing, becoming faster, smarter and
more efficient uniting billions of people all over the world and allowing us
to consume more media with greater ease, every day. We understand the power of
media and how it is evolving. It runs in our DNA. Its our passion. With our
pioneering heritage and strong foundations all fuelled by deep innovation, we
have a single goal in mind: to enable our customers to create and deliver
immersive media experiences.
We are uniquely positioned to help shape and lead the future of global
media
technology. Our award-winning technologies, established industry heritage and
forward-thinking experts equip organizations with the end-to-end technology
solutions needed to embrace media of all kinds. We are opening the eyes of
humankind, enabling people to be involved in inspiring stories, iconic moments,
and world-changing events on any screen. We are media technology innovators 
imagining the unimaginable and driving the human entertainment experience
forward
for everyone, everywhere.
We are MediaKind
Visit www.mediakind.com for more information
At MediaKind, we celebrate Diversity. We build and thrive on it for the benefit of our employees, customers and extended communities. We are proud to be an equal opportunity workplace and an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. If you have a disability or special need that requires accommodation, please let us know.
Other details
Job Function 6P-Professional-Developing Pay Type Salary"
Software Engineer,"As a member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally.
This role requires a wide variety of strengths and capabilities, including:
BS/BA degree or equivalent experience
Advanced knowledge of application, data, and infrastructure architecture disciplines
Understanding of architecture and design across all systems
Working proficiency in developmental toolsets
Knowledge of industry-wide technology trends and best practices
Ability to work in large, collaborative teams to achieve organizational goals
Passionate about building an innovative culture
Proficiency in one or more modern programming languages
Understanding of software skills such as business analysis, development, maintenance, and software improvement
Bachelor's degree in engineering or Degree from reputed organization 2. 5+ years of Industry experience, preferably in IT industry. 3. Knowledge of Java/Spring, SQL (Sybase/Oracle), Any caching application, React 4. Strong communication skills, both written and verbal 5.Ability to work collaboratively in teams and develop meaningful relationships to achieve common goals
JPMorgan Chase & Co. is an equal opportunity employer and affirmative action employer Disability/VeteranJPMorgan Chase & Co., one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.
We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. In accordance with applicable law, we make reasonable accommodations for applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs."
Network Administrator,"looking for desktop support engineer freshers can also apply
Job Description:
To design, organize, modify and support the organization's computer systems.
Should handle any issues related to Local Area Networks (LAN), Wide Area Networks, and Network segments
Maintains operating systems, business applications, security tools, web-servers, email, laptop, and desktop PCs
To optimize and lead process improvement.
Maintain internal infrastructure requirements including, laptop and desktop computers, servers, routers, switches, firewalls, printers, phones, security updates; support internet, intranet, LANs, WANs, and network segments
Interact with the help desk and other teams to assist in troubleshooting, identify root cause, and provide technical support when needed
Perform routine/scheduled audits of the systems, including all backups
Sustaining network integrity, server deployment, and security
Monitoring and maintaining network servers such as file servers, VPN gateways and intrusion detection systems
Ensuring high-level security and efficiency resulting in 100% output.
Job Types: Full-time, Volunteer
Experience:
Desktop Support - L2: 0-2 years (Required)
Server Administration: 0-2 years (Required)
Call or WhatsApp for more information (+9l-87-918-523-57) HR TEAM"
Full Stack Developer,overview java developer mid-sr / software engineer/full stack developer location rolling meadow il long term contract u citizen green card ead no-opt h1b prefer in-person skype/ webex work act cloud development architecture consultant advancing cloud adoption focused journey best practice packaging deployment acceptance automation testing pipeline architecture support monitoring packaging deployment acceptance staying ahead curve technology update security compliance requirement digesting new release making consumable others application left behind required skill must specialist 1-2 technology generalist rest open learning quickly java scala aws python jingle bonus node groovy bonus lambda jenkins machine learning
PHP Developer,"About the Role and Responsibilities*
BonHills is looking for a passionate PHP Laravel developer who will bring an energetic and creative approach to work to create a robust and scalable web architecture. Join our team of highly talented individuals to create and work on that next big thing.
Key Responsibilities*
Design and implement high performance server side application solutions for the targeted domain.
Develop integrated solutions between the product server side components and customer systems.
Participate in the full life-cycle development process from software definition, through design, development, test (Unit & Integration), release and maintenance.
Developing JSON, REST and SOAP APIs/web services.
Code review and code management on versioning control system.
Document the development process, architecture, and standard components
Collaborate with different teams
Mentor team members
Keep abreast of new trends and best practices in web development
Requirements*
In depth knowledge of object-oriented PHP and Laravel Framework
Must have previous experience in development of high-end web applications in PHP, MYSQL and AJAX
Previously built applications/websites in MVC frameworks, especially CodeIgniter
Strong understanding of front-end technologies, such as JavaScript, HTML5, and CSS3
Strong knowledge of JavaScript and JavaScript frameworks, preferably jQuery
Proficient understanding of code versioning tools, such as Git, Bitbucket
Familiarity with SQL/NoSQL databases and their declarative query languages
Familiarity with limitations of PHP as a platform and its workarounds
Strong knowledge of coding best practices, server deployment and troubleshooting
Job Type: Full-time
Experience:
laravel: 1 year (Required)
Php: 1 year (Required)
Location:
Ahmedabad, Gujarat (Preferred)
Language:
English (Required)"
PHP Developer,"Job Role:
Core PHP, Html, CSS, JavaScript, jQuery.
Hands-on experience in cake php and codeigniter.
Mean stack developer
Frameworks: WordPress, Laravel, etc
Good experience in programming.
Understanding of open source projects like WordPress
Knowledge of Magento.
Knowledge of Ionic framework.
Duties & Responsibilities:
Must have 3+ years of experience.
Understanding the fully synchronous behaviour of PHP
Smart & intelligent who can R&D and fix things from research and help of other developers.
Custom tasks based on various applications (WordPress/custom php/asp.net/frameworks etc.) will be assigned
Required Education, Skills and Qualifications
Bachelors degree in related field
Business Development Executive
Job Role:
Brand Provoke, among the fastest growing branding companies in Delhi NCR, is looking for highly talented and motivated Business Development Executives (BDEs) to become part of its vibrant and professional team. Selected candidates will initially report to the company's director and will be considered for quick internal promotion (within a year) to Business Development Manager as the organization aims to develop a strong & complete sales department by the end of 2020.
At least 1-year of branding experience.
B2B & Corporate Selling.
New Client Acquisition & Lead generation.
Identify Customer needs and service newly acquired clients to tap full potential.
Effective closure of sales deals with customer delight.
Skills required:
Excellent written and verbal communication skills.
Basic knowledge of Branding, Marketing, Design and Information Technology. Must be familiar with common technical jargon like SEO, SMO, Responsive Design, CMS, backend, frontend etc.
Self-starter - Willingness to learn new things on their own.
Familiar with lead generation techniques.
Confidence during sales calls.
Comfortable with travelling and attending events & seminars around the globe for business development.
Experience: 1+ year"
Wordpress Developer,"Exposure on Wordpress CMS, JavaScript/ jQuery.
Good experience with PHP 5+ and MySQL.
Focused on Object-Oriented Programming (OOP)
Having knowledge of LAMP, Version Control(GIT), Hosting
Good knowledge of XML, XHTML, CSS, Modules i.e. API integration, Payment Gateways, XML with a focus on standards.
Knowledge of Custom Wordpress plugin development, And Theme Customization.
Experience: 2 to 5 Years
Qualification: Any"
Software Engineer,"Business:
Navis
Job Function:
Software Development
Location:
Chennai, IN
Senior Software Engineer
Making Your Next Move Count
At Navis you will find a rewarding career where you can thrive at every level. We invest in our teammates through offering competitive compensation and benefits, progressive training opportunities that empower employees to achieve total (physical, financial, social & community) wellbeing. In addition to challenging and meaningful work, you will find a strong work-life balance and a deep commitment to developing you. Navis culture thrives on teamwork and diversity. So, bring your unique perspective and talent to Navis and thrive in your every work day!
Navis LLC is an equal opportunity employer, committed to a diverse and inclusive workforce.
Position Summary
We are looking for a highly motivated Senior Software Engineer with a desire to continually innovate, learn, and help others succeed, to join our team in building the next generation of our product offering.In this position, you will have an opportunity to make major contributions to our next generation of transportation and logistics Navis Smart software for the marine industry.
Responsibilities
Analyse, design, develop and unit test robust large-scale application
Collaborate with product management and quality assurance to delivery highly efficient features and functionality
Take ownership of a product feature and drive design, code and feature reviews
Provide guidance related to your feature to various cross functional teams within the organization such as Documentation, Professional Services, Sustaining and Support
Requirements
Exp : 6+ Years
Expertise in Java, Object-Oriented Programming
Experience in coding and implementing scalable solutions in large-scale distributed systems.
Extensive hands-on experience building services using these technologies (Java, SpringBoot, Hibernate)
In-depth knowledge of RDBMS technologies (SQL-Server, Postgresql) and No-SQL DB like Cassandra
Experience in building SOA based micro services solutions
Good expertise in Messaging (KAFKA, rabbitmq, etc.)
Solid Experience in developing scalable Event-driven applications.
Strong hands-on experience in implementing REST APIs.
Strong understanding of OOPS concepts, Data Structures & Design Patterns
Proficiency in GIT and other versioning tools
Experience in an Agile Development environment
Good working knowledge of Continuous Integration (DevOps) and relevant tools such as Jenkins
Good working knowledge of Docker, Kubernetes"
JavaScript Developer,"No relocation needed, can telework from home, required good Internet.
Please send in your current and expected CTC too.
Who is TEKgile?
We are a tech company that works with our American partner to deliver innovative new technology for Google Assistant & Amazon Alexa markets that reach millions of end-users. We are a multi-tenant SaaS platform that delivers information to communities through voice user interfaces (VUIs). We work with global companies and some of the top data providers and technologies to connect data through the power of voice.
Why would I want to be a JavaScript Developer at TEKgile?
TEKgile and our American partner company aims to continue its growth trajectory in the US and have an exciting future. Software and platform improvements are vital to the success of the company and are looking to grow our team to add new features to what we offer. You will be reporting to the Product Manager, who is based in the US as well as our Technical manager in Trivandrum. The team focuses on all product life cycle, bugs, and features that relate to the existing clients and future needs of the platform.
The JavaScript Developer role is focused on building on the success of the Voice SaaS platform as it is now, and continuing to grow the functionality and capabilities for all our users. Responsibilities include helping to grow the features our platform can do, make it faster and more efficient, and interact with as many data platforms as possible. We also innovate and create insights from data that is collected and will help explore those more.
We are looking for someone that is:
Interested in the startup culture
Looking to take ownership of your tasks and be held accountable for their quality and completion
Interested in Voice enable devices like Google Assistant, Amazon Alexa, and Chat bots
Being great at what you do and enjoy doing it.
What would I be doing?
Support development of server and web application platforms that is based on JavaScript (ExtJS 6, NodeJS).
Focused on supporting the continued development and improvements to the existing features and data integration platform.
Implementing features independently or with team members
Writing unit tests, internal and external documentation.
Debugging, and problem-solving bugs.
Add new features and integrating with various database platforms.
Working in the AWS Cloud environment.
What key skills and experience do I need?
Strong understanding of and experience in JavaScript (MVC & MVVM)
Strong understanding of NodeJS, Express, and ES6
Experience in both functional and object-oriented programming
Good understanding of SQL
Experience in writing Unit Tests (mocha), ESLint
It would be great if you can also bring:
Experience in ExtJS 6.x
Experience in PostgreSQL and PostGIS
Good understanding of NoSQL (MongoDB/ElasticSearch)
Experience in Amazon AWS Lambda, API Gateway, EC2, S3, SNS, SQS
Understanding and experience in OAuth v2
Proficiency in regional language (Malayalam)
What are the perks?
Monday to Friday schedule (5 day weeks / 40 hour work weeks)
5% performance bonus (paid quarterly)
Competitive salary
Personal laptop and access to voice-enabled technology
Company Values
Quality service - We make sure all of our customers that use our product have the best experience.
Ability to adapt - Being in a startup lifestyle and new technology space, we look for team members that are always willing to adapt to the constant change.
Pushing the limits - We feel that there is always room to improve and be the best in our space. Everyone's input is valued and encouraged to make everything better.
Help the team - ""How can I help?"" is a common phrase where we work. It is not only about completing your goals and tasks but important that we pitch in to help make sure the team hits their goals as well.
Job Type: Full-time
Experience:
total work: 4 years (Preferred)
JavaScript: 3 years (Preferred)
Education:
Bachelor's (Preferred)"
JavaScript Developer,"Requisition ID: 268313
Work Area: Software-Design and Development
Expected Travel: 0 - 10%
Career Status: Professional
Employment Type: Regular Full Time
COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new. Together, they changed enterprise software and reinvented how business was done. Today, as a market leader in enterprise application software, we remain true to our roots. Thats why we engineer solutions to fuel innovation, foster equality and spread opportunity for our employees and customers across borders and cultures.
SAP values the entrepreneurial spirit, fostering creativity and building lasting relationships with our employees. We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all. We believe that together we can transform industries, grow economics, lift up societies and sustain our environment. Because its the best-run businesses that make the world run better and improve peoples lives.
Cloud Lifecycle Management Application Management team is providing central tools and architectures for provisioning and operating various SAP Cloud solutions. One of our main tool is the Service Provider Cockpit (SPC), which is the de-facto standard suite for service operations in SAPs major cloud units like S/4HANA, C/4HANA, HANA Enterprise Cloud, HCM and others. In addition to managing SAPs inhouse IaaS platforms,
SPC is also used to orchestrate workloads on all major hyperscalers (Azure, AWS, GCP, Ali Cloud). The teamdrives the design, implementation and productization of the key lifecycle management services required to driveoperations excellence for SAPs cloud delivery
Role
As a Developer/Associate Developer within the CLM Application Management Team you take over accountability for excellent execution of SAPs Cloud strategy. You will be dealing with the full development cycle, from discussing requirements with our (internal) customers, to design, architecture, implementation, bug fixing and troubleshooting. In your role as Developer/Associate Developer you will work closely with international colleagues together on development projects with the following activities:
Design appealing and sustainable solutions for cloud operations using test-driven methodology.
Optimize and simplify existing processes and code.
Perform agile prototyping to evaluate which solution fits best for cloud operations
Develop UIs and APIs in a model-driven way.
Willingness to master the full stack from UI through Business Object models down to modelling on the database.
Openness towards new technologies
Role Requirement:
3-6 years of OO ABAP Experience
Knowledge of developing in at least one object oriented language is a must. ABAP OO , SQL and HTML5 andJavaScript is a plus.
Knowledge of fundamental web technologies, like http, SOAP, XML, REST are beneficial.
Experience in test-driven development as well as model-driven development is a plus
Knowledge in the cloud/ hosting business ideally proven by previous employments and/ or project work in a development unit of a cloud unit is a plus
Expertise in agile development/ SCRUM is a plus
WHAT YOU GET FROM US
Success is what you make it. At SAP, we help you make it your own. A career at SAP can open many doors for you. If youre searching for a company thats dedicated to your ideas and individual growth, recognizes you for your unique contributions, fills you with a strong sense of purpose, and provides a fun, flexible and inclusive work environment apply now.
SAP'S DIVERSITY COMMITMENT
To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical and/or mental disabilities. If you are in need of accommodation or special assistance to navigate our website or to complete your application, please send an e-mail with your request to Recruiting Operations Team (Americas: Careers.NorthAmerica@sap.com or Careers.LatinAmerica@sap.com, APJ: Careers.APJ@sap.com, EMEA: Careers@sap.com).
Successful candidates might be required to undergo a background verification with an external vendor.
Additional Locations:"
Machine Learning,"1. Develop and implement lesson plans that fulfill the requirements of the artificial intelligence and machine learning curriculum program for kids aged 6-18 years
2. Develop projects related to computer vision, face recognition, optical character recognition, speech recognition, etc.
3. Develop a personalized curriculum, teaching materials/aids, lesson plans, homework, projects, and quizzes online for artificial intelligence and machine learning
4. Effectively prepare material for STEM curriculum
5. Develop innovative teaching-learning material (TLM)
Other requirements
- Must have an appropriate academic qualification in science/engineering background
- Bachelor of Technology (B.Tech), Masters in Science (M.Sc), or Masters in Technology (M.Tech) with a specialization in Artificial Intelligence
- Teaching experience for a minimum of 1 year is mandatory
- Should have experience in designing curriculum and lesson plans using open source platforms
- Proper knowledge of artificial intelligence/machine learning and related technologies
- Subject matter knowledge in a majority of these areas: teachable machine, Chatbot (NLP & NLU), Deep learning (neural network), Google collab, Google Automl, Jupiter, Kaggle, Knime, Weka, PyTorch, RapidMiner, TensorFlow, Keras, Python libraries, etc.
- Should have an understanding of data science processes
Part-time hours: 20 per week
Job Type: Part-time
Salary: 4,000.00 - 6,000.00 per month
Benefits:
Work from home
Schedule:
Flexible shift
Experience:
Teaching AI: 1 year (Preferred)
Total work (Teaching AI): 1 year (Required)
Education:
Bachelor's (Required)
Work Remotely:
Yes"
Wordpress Developer,"Roles and Responsibilities
Good Knowledge in building web design templates using photoshop or relevant tools.
Experience in JavaScript, JQuery, HTML, HTML5, CSS, CSS3, Bootstrap, Photoshop and Illustrator.
Able to Design and develop world-class Web/UI/UX design.
By coordinating with content writers and graphic artists, he develops site content and graphics, designs images, icons,banners, audio enhancements, etc.
Capability to create custom logos and web graphics as per requirements Working Knowledge of Photoshop, Flash, CorelDraw,Dreamweaver, Java Script, HTML5, Bootstrap, Responsive Design.
SEO, SEM, Social Media Marketing and Analytics tools and reporting.
Contract length: 48 months
Part-time hours: 40 per week
Application Deadline: 30/12/2020
Expected Start Date: 18/12/2020
Job Types: Full-time, Part-time, Contract
Pay: 15,000.00 - 45,000.00 per month
Benefits:
Cell phone reimbursement
Flexible schedule
Health insurance
Work from home
Schedule:
Day shift
Monday to Friday
Rotational shift
Supplemental Pay:
Commission pay
Performance bonus
Yearly bonus
Experience:
WordPress: 1 year (Preferred)
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Speak with the employer
+91 90082000904"
Java Developer,"Job Title: Java Developer
Experience: Senior (6+ Years) - 4 Numbers & Architect (10+ Years) - 2 Numbers
Location: Coimbatore-641012
Notice Period: Immediate or 15 days
Requirements:
Bachelors degree in Software Engineering or Computer Science.
Previous work experience as a Software or Java Architect.
Advanced knowledge of software architecture.
Proficiency with Java, Java Beans, Java Servlets, and JavaScript.
Experience with the design and implementation of software networks.
Experience with software design and web programming.
High-level project management skills.
Ability to solve complex software system issues.
Good communication skills.
Job Type: Full-time
Salary: 1,200,000.00 - 2,500,000.00 per year
Schedule:
Day shift
Morning shift
Experience:
Java: 4 years (Preferred)
Education:
Bachelor's (Preferred)"
Backend Developer,"Job Description :
Work on the inception phase of projects, including collecting requirements, suggesting methodologies and technologies, and release planning
Design and implement a solid API strategy for internal and external customers.
Active researcher, keeping up with the latest trends in software development
Influence and strengthen agile development culture
Inspire, mentor, and encourage developers to apply the industry's best practices.
Design, implement, and support ""cloud"" based solutions and applications.
5.00-9.00 Years"
