Job Title,Job Description
Database Administrator,summary enrollment advisor advise educate consult support qualified potential student achieving professional personal goal enrolling one higher education program student lead provided monitored thing quality outbound call inbound call lead contact activity application attitude working relationship communication major area accountability assist student enrollment process answering question directing critical information clarifying admission process build rapport provide guidance student interested obtaining degree receive follow-up potential student via videoconference phone email fax direct mail student inquiry relating obtaining advanced degree provide essential information related admission requirement enrollment process prospective student ass potential applicant determine qualified apply enroll various degree program qualify advise student various academic program search analysis transcript ; determines whether transcript satisfy prerequisite completion ; record result database ; track reevaluates application status new transcript received consult admission staff university department ensure excellent student experience performs duty support university core value ; keep abreast state-of-the-art development attendance professional meeting seminar literature ; etc travel position may require local driving and/or overnight travel campus education and/or experience bachelor degree preferred minimum three year customer service account management relationship building experience ability work collaboratively part team interact effectively colleague administrator faculty member student well external constituency familiarity need international student diverse student population proficiency microsoft office suite outlook word excel powerpoint excellent telephone skill experience student management system associated technology valid driver license state residence least minimum liability insurance required state ability travel within united state necessary
Full Stack Developer,fueled fundamental belief access financial service creates opportunity paypal nasdaq pypl committed democratizing financial service empowering people business join thrive global economy open digital payment platform give paypal 237 million active account holder confidence connect transact new powerful way whether online mobile device app person combination technological innovation strategic partnership paypal creates better way manage move money offer choice flexibility sending payment paying getting paid available 200 market around world paypal platform including braintree venmo xoom enables consumer merchant receive money 100 currency withdraw fund 56 currency hold balance paypal account 25 currency applying job required create account already created account - click sign creating account allow follow progress application note provide full legal first name/family name capitalize first letter first last name example john smith n't capitalize entire first and/or last name example john smith note use correct grammar name multiple case example mcdonald o'connell provide full address detail resume required multiple attachment uploaded including resume cover letter application job description summary paypal p2p web team looking talented full-stack software engineer strong javascript programming experience design build paypal solution next gen p2p experience 're looking talented javascript application developer passion user experience desire question assumption make product better across board member product development team play important role developing product solution delivering feature support new business initiative kind engineer passionate bringing great experience life craftsman engineering love working collaborative environment product & experience partner want talk position forefront delivering new experience million paypal user involved concept rollout major say paypal user see job description responsibility include design write high quality high performance web based application participate development life cycle activity like release planning coding testing production release work closely product manager feature requirement deliver highest quality feature participate fixing production issue required skill bs/ms degree preferably computer science related field proven working experience software development deep familiarity javascript server side javascript framework nodejs experience remote data via restful apis json solid understanding full web development life cycle passion designing engineering rich user interface disciplined approach testing quality assurance hands-on knowledge version control system git ability think logically diagnose/triage driven execute follow desired skill experience client side javascript framework react angular knowledge html cs jquery subsidiary paypal travel percent 0 primary location san jose california united state america additional location 're purpose-driven company whose belief foundation conduct business every day hold one team behavior demand hold highest ethical standard empower open diverse workplace strive treat everyone touched business dignity respect employee challenge status quo ask question find solution want break barrier financial empowerment join u change way world defines financial freedom paypal provides equal employment opportunity eeo person regardless age color national origin citizenship status physical mental disability race religion creed gender sex pregnancy sexual orientation gender identity and/or expression genetic information marital status status regard public assistance veteran status characteristic protected federal state local law addition paypal provide reasonable accommodation qualified individual disability
Software Engineer,"Associate Principal Engineer (Project
CEO)
9 12 years of experience
ABOUT NAGARRO:
Nagarro helps clients transform, adapt, and build new ways into the future through an entrepreneurial, agile, and caring mindset. We excel at digital product engineering and deliver on our promise of thinking breakthroughs. Today, we are 8,400+ experts across 25 countries, forming a Nation of Nagarrians, ready to help our customers succeed.
At Nagarro, you can look forward to a work culture that is dynamic and non-hierarchical. You will be given opportunities to add value to challenging and complex assignments, while collaborating with world class technologists. The versatile environment here, helps foster fresh perspectives and enables you to deliver high quality code. There will be ample opportunities provided for skill upgradation to accelerate your professional and personal development.
WHAT MAKES YOU A GOOD FIT FOR THIS ROLE:
Strong
background in project management, consulting, cross-group collaboration skills
and development background, preferably from Java/Dot Net/Hybris
Ability to
convey a message in a simple and structured manner, customized to the
audience and to the mode of communication.
Fluent
verbal and written language skills.
Experience
in managing complex and highly technical development projects.
Experience
with technical leadership and end to end development.
Overall
experience of 9-12 years with at least 3 years of project management experience.
Strong
understanding of technology and the ability to deep dive into a technology
problem.
Ability
to multitask and manage multiple projects simultaneously in a globally
distributed delivery setup.
Strong understanding
of agile metrics and processes.
BE /
BTECH / ME / MTECH / MCA / MBA Preferably from a top university.
WHAT ARE YOUR RESPONSIBILITIES:
Ensuring
client satisfaction above all else.
Showcasing
a consulting mindset by acting as a solution provider rather than an order
taker.
Identifying
project/service stakeholders at an early stage and working with them to
ensure that the deliverables are in sync with the benefits defined in the
business case.
Planning,
organizing and monitoring the project in order to deliver high quality
business solutions.
Defining
the scope of the project/service, managing goals, risks, issues and
resources throughout the project lifecycle.
Mentoring
and managing team members, by giving constant on the job feedback, and by
providing guidance.
Ensuring
project quality of work meets defined governance, process standards and best
practices.
Reporting
the status of all key metrics (risk, scope, schedule, quality, customer
satisfaction) from inception through closure
Assisting
the account management team in responding to new project requests.
Identifying
opportunities in the current engagement to cross sell or up sell Nagarros
offerings."
PHP Developer,"Hello Candidates,
Greetings for the day,
We Ocean Technoweb are working with product and projects from overseas. We are looking for a highly talented and professional PHP developer who can work on multiple projects simultaneously. We are looking for a full-time developer and there is no bar on monthly wages.
Regards
Team Oceantechnoweb
Application Deadline: 6/11/2020
Job Types: Full-time, Walk-In
Salary: 10,000.00 - 25,000.00 per month
Schedule:
Morning shift
Supplemental Pay:
Performance bonus
Yearly bonus
Experience:
PHP Developer: 1 year (Preferred)
Total Work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Licence:
Core PHP (Preferred)
Programming Languages needed:
HTML (Preferred)
CSS (Preferred)
PHP (Preferred)
JavaScript (Preferred)
Work Remotely:
No
Speak with the employer*
+91 8000357493"
DevOps Engineer,"5+ years of experience in OpenShift and/or Kubernetes experience
3+ years of experience in CI/CD DevOps
5+ years of experience with containerization/orchestration technologies tools like Kubernetes, Docker, Rancher, Mesos, and Swarm
Certification in AWS SysOps or equivalent DevOps experience is desired
Advanced hands-on experience Kubernetes, dockers
Expertise in designing and setting up fault-tolerant OpenShift and AWS ELK clusters
Thorough understanding of A/B, Blue/Green deployments
Deep understanding and experience with git
Kubernetes (OpenShift), on Kubernetes on AWS (ELK) or on-prem environments
Experience with config/provisioning tools like Ansible,Terraform, Chef, Puppet, or Salt
Networking/DNS/Certificates
Security scanning / vulnerability
Database installation and management
Experience in Monitoring tools like Grafana
Experience in ELK and log streaming
Experience in Service meshes in production microservice applications
Linux (RHEL preferred)
Scripting/development skills. Python and Bash scripting are preferred
Team player that fully embraces DevOps culture, eliminate barriers and bridge moats
Good verbal and written communication skills
Government or large organization experience
Skills
Experience working with Amazon Web Services and strong experience with cloud primitives such as VPC, Identity, and Access Management (IAM)
Hands-on experience Gitlab - CI/CD pipeline
Experience SCM tools such as Git
Hands on experience in AWS infrastructure with Ansible (Configuration Management), Docker (Microservices), Terraform or CloudFormation (Infra-as-code), Gitlab (CI/CD)
Experience with scripting and automated process management via scripting, such as Go, Bash, or Python
Configuration experience in SonarQube
Hands-on deployment & maintenance of MongoDB, Redis, Logstash, Kibana
Excellent experience in Cloud based services (AWS)
Excellent experience in App monitoring: Prometheus, Grafana, etc,
Ability to code, deploy and support large scale enterprise-grade 100% microservices architectures
Designs & develops enhancements to the application when identified by creating new components
Understands 24x7 support issues and how to avoid the need to be on the phone at 3 AM
Experience with performance analysis, optimization, debugging and monitoring
Designs & develops automation when the opportunity arises
Prepare and present system documentation and analysis
SSH into individual Linux servers to review logs and triage problems
Build, deploy, and source code maintenance of new versions of applications in the AWS/OpenShift hosting environment
Be able to define Continuous Integration/Continuous Delivery pipelines (GitLab CI)
Experience writing Infrastructure-as-Code using Terraform or AWS CloudFormation
Proficiency in scripting using Bash, Python
Experience with networking concepts like Routing, SNMP, Web Application Firewalls, Load Balancing, and VPNs utilizing products including those from Cisco, Brocade, Fortinet, and/or F5
Solid understanding of networking concepts and troubleshooting
Perform system monitoring, backup, deployment and maintenance in daily basis
Continuously identifying new tools, ideas to improve the whole process of production systems.
Extra-Awesome If You Have:
Driven to achieve a high level of client and customer satisfaction
Exceptional problem-solving skills
Ability to work independently and within a team as a technical SME.
Passion for delivering high-quality technical solutions
Strong crisis management skills
Strong oral and written communication skills including presentation skills with both technical and non-technical audiences
Natural enthusiasm and ability to learn cutting edge technologies
AWS Certified Solutions Architect, OpenShift Expert
Awareness of EC2 Systems Manager and Parameter Store
Understanding of large scale data challenges
Experience using Docker and Kubernetes CLI experience
Job Types: Full-time, Contract, Permanent
Salary: From Rp25,000,000 per month
Experience:
OpenShift and/or Kubernetes : 5 years (Required)
CI/CD DevOps : 3 years (Required)
Kubernetes, Docker, Rancher, Mesos, and Swarm: 5 years (Required)
Location:
Jakarta (Required)"
DevOps Engineer,"DESCRIPTION
Job Department: Operations
Job Title: DevOps Engineer
Job Location: Bangalore, India
Job Description:
The Syncron Operations Team is seeking engineers that enjoy solving problems, working with customers, have a strong technical background in application management and software development including Terraform, Git, Gerrit, Jenkins and at least one popular programming language (Python preferred). Do you have experience as a Systems Administrator working with Linux or Unix and understand the advantages of working in a highly distributed virtual environment? Can you read and troubleshoot code snippets? You will be responsible for deploying, automating, maintaining, troubleshooting and improving the systems that keep the backend infrastructure running smoothly. The role requires you to have hands-on technical experience and a can-do approach towards environment automation / management and continuous improvement. The role will encompass the use of a broad range of AWS technologies including but not limited to EC2, RDS, Lambda, IAM, Athena, VPCs, Terraform, etc with an emphasis on the implementation of best practice cloud security principles If you fit the description, you might be the person we are looking for!
Responsibilities:
Troubleshoot application deployments, recreate customer issues, build proof of concept applications.
Apply advanced troubleshooting techniques to provide unique solutions to our customers' individual needs
Build and maintain the backbone of the Syncron infrastructure in AWS cloud
Build and maintain Terraform deployments, Jenkins pipelines and shell and Python scripts to automate and deploy AWS
Collaborate and help build utilities and tools for internal use that enable you and your fellow Syncron Engineers to operate safely at high speed and wide scale
Leverage your day-to-day experiences to provide feedback on customer experience to internal Syncron teams
Drive communication during critical events
Write tutorials, how-to, and other technical articles
Work on critical, complex problems that will span multiple AWS services and Syncron products
Learn and use groundbreaking technologies
Requirements:
Systems administration (Linux based Operation System)
2+ years of experience in a DevOps role, or experience setting up, maintaining and coordinating the automated patch and configuration management of production servers
Experience with Infrastructure as a Code tools, preferably Terraform
Experience with CI/CD tools, preferably Jenkins, particularly pipelines to automate deployment and maintenance of Linux application servers.
Programming/scripting with Python and/or Bash. Other languages a bonus
Experience managing full 3 tier application stacks from the OS up through custom applications
Excellent written and oral communication skills
Experience with AWS, GCP or Azure. AWS Certificates would be a plus
About Syncron
Syncron empowers the worlds leading manufacturers to maximize product uptime and deliver exceptional after-sales service experiences while driving significant revenue and profit improvements. From industry-leading investments in research and development to provide the fastest time-to-value, Syncrons award-winning, cloud-based service parts inventory, price, order and uptime management solutions are designed to continually exceed customer expectations. Top brands from around the world trust Syncron to transform their after-sales service operations into competitive differentiators. For more information, visit syncron.com
As data controller of your personal data, we are required to provide you with several information to foster your data privacy rights. Please read them here."
Wordpress Developer,"Job Description
Do you want to join one of the fastest-growing Digital Agencies in Punjab? *Infino* is looking for an experienced WordPress Developer, having great skills and the ability to solve unique complex and technical web problems.
If you live and breathe the fundamentals of web design and want to command an impressive portfolio, then Rayana Web is the best place for you. We have collaborated with international clients around the globe, and have successfully completed major projects with our proven industry experience.
Infino *offers a platform to enhance your development skills and impart your knowledge under the guidance of industry experts. Our clients are listed in Fortune 500 companies or have ROI in millions each day. A candidate who wants to unplug from the surroundings and wants to live in a professionally driven environment where the emphasis is put on developing coding analytics, collaborative work ethic and cutting-edge coding skills.
Working at Infino: *
Life at Rayana web is very happening. The company focuses on personality development by arranging various kinds of fun and educational activities. Time-to-time special activities, movies, trips and dinner etc. are organized to create a friendly environment and better coordination among the employees. Moreover, various perks are given based on the performance and efforts of the individual.
_Infino is looking for highly talented and motivated individuals, with a minimum of 3-6 years of experience, to join its WordPress team._*
Job Description*
Experience required: 3-6 yrs*
Vacancies: 2*
Salary : Best In Industry*
Timing: 8:00 to 4:30 (5 Days Working)*
Roles and Responsibilities*
Understanding Client Requirements and functional specifications.
Designing, developing, maintaining and optimizing secure and scalable multi-tier web applications.
Testing the website and identifying any technical problems and hitches.
Uploading the web site onto a server and registering it with different search engines.
Determining any functionality that the site must support and developing PHP content based on practical approved layout.
Identifying the content type the site will host and ensuring compatibility with the PHP programming requirements.
Skills Required: *
Bachelors degree with 3+ years of experience
Strong knowledge of PHP web frameworks
Experience in working with WordPress, Drupal and Joomla
Experience with Laravel, AngularJS, JQuery, Ajax, Bootstrap
Understanding the fully synchronous behaviour of PHP
Understanding of MVC design patterns
Knowledge in HTML, CSS, Jquery, Javascript and Mysql
Knowledge of object-oriented PHP programming
Familiarity with SQL/MySQL databases and their declarative query language
Ability to work to deadlines & as a team member
Job Type: Full-time
Salary: 15,000.00 - 30,000.00 per month
Schedule:
Morning shift
Experience:
total work: 2 years (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
DevOps Engineer,"Experience of orchestration technologies like Kubernetes, Containers, modern distributed computing with scale-out architecture on Cloud. Shoudl be able to automate CD/CI pipelines for any kind of application. The successful candidate will have a strong influence on designing and implementing our CI/CD pipelines and Cloud initiatives.
Need to very strong in Ansible scripting, Terraform, AWS, Jenkins, Kubernetes and Python
Requirements:
 Docker, Kubernetes and environment creation using scripts
 Resource should have minimum 5+ years on cloud technologies.
 Should be holding any certification on Linux OS
 Should have in-depth knowledge on various cloud architectures.
 Strong in Ansible scripting and Terraform
 Should have hands-on experience with various CI/CD tool sets (GitHub, Jenkins, Docker)
 Should have extensive knowledge on CI/CD pipeline creation and containerization
 Experience deploying Kubernetes ecosystem into Any linux machines
 Automation experience using Python/Ruby/Go any scripting is a plus"
Machine Learning,"Wavelabs is an AI-First, new-age Technology company for the Digital, Cognitive & Industry 4.0 Era. We help you rethink and reinvent, while adapting to the inevitable change technology evolution bring.
We leverage cutting-edge technology to become an enabler of fundamental innovation and disruption. We drive business outcomes with Data and Data Analytics to go beyond the existing platforms for insights and become agile on execution. We intend on leveraging the advances in artificial intelligence (AI) and machine learning (ML) to build solutions that are loved by all.
This is who we are. We are a community looking to deliver true flagship experiences. We focus on the things that matter most to us design and customer experience. Most importantly, were not just doing it for ourselves. We are here to share the best technology and build beautiful products hand-in-hand with you.
Requirements
Experience with building Machine Learning solutions with Python / C++
In depth understanding of Convolutional Neural Network(CNN),Deep Neural Network (DNN) and their components.
In depth understanding of popular object detection(YOLO, RCNN, FasterRCNN, etc.), segmentation (UNet, SegNet,MaskRCNN, etc.) and classification networks (Inception, ResNet, etc.).
Knowledge of deep learning methods using Pytorch, Tensorflow, Keras etc. and transfer learning on state of art DL models.
Preferred deep learning training on distributed systems.
Network Optimization: Pruning technique
Familiarity with Edge computing
Deployment of DL models, Familiarity with Docker,AWS/Azure/GCP
Familiarity with MLOps"
Java Developer,"Providence St. Joseph Health is calling a Software Developer 1 to our location in Beaverton, OR.
We are seeking a Software Developer 1 to perform a variety of technical administration, development, and support functions for Information Services. Works with customers, vendors, consultants and other Information Services staff in performing their duties. On-call support is a requirement for any Developer position. Developers are required to provide 24/7 on-call support on a rotational basis.
In this position you will have the following responsibilities:
Gather and analyze simple to complex business requirements.
Specify and implement technical plans for solutions.
Combine business and technical knowledge to gain agreement and implement solutions within cross-functional teams.
Verify correctness of software using manual and automated testing strategies.
Verify performance of software using load testing and other strategies.
Follow enterprise defined change control standards; Follow HIPAA security and other security requirements.
Qualifications:
Required qualifications for this position include:
High School Diploma or GED.
4 years demonstrated software development experience in an enterprise environment OR;
2 year degree plus 2 years of demonstrated software development experience in an enterprise environment OR;
4 year degree.
About Providence in Oregon
As the largest healthcare system and largest private employer in Oregon, Providence offers exceptional work environments and unparalleled career opportunities.
The Providence Experience begins each time our patients or their families have an encounter with a Providence team member and continues throughout their visit or stay. Whether you provide direct or indirect patient care, we want our patients to feel that they are in a welcoming place where they can be comfortable and free from anxiety. Our employees create the Providence Experience through simple, caring behaviors such as acknowledging and welcoming each visitor, introducing ourselves and Providence, addressing people by name, providing the duration of estimated wait times and updating frequently if timelines change, explaining situations in a way that puts patients at ease, carefully listening to their concerns, and always thanking people for trusting Providence for their healthcare needs. At Providence, our quality vision is simple,
""Providence will provide the best care and service to every person, every time.""
Providence is consistently ranked among the top 100 companies to work for in Oregon. It is also home to two of our award-winning Magnet medical centers. Providence hospitals and clinics are located in numerous areas, ranging from the Columbia Gorge to the wine country to sunny southern Oregon to charming coastal communities to the urban setting of Portland. If you want a vibrant lifestyle while working with a team highly committed to the art of healing, choose from our many options in Oregon.
For information on our comprehensive range of benefits, visit:
http://www.providenceiscalling.jobs/rewards-benefits/
Our Mission
As expressions of Gods healing love, witnessed through the ministry of Jesus, we are steadfast in serving all, especially those who are poor and vulnerable.
About Us
Providence is a comprehensive not-for-profit network of hospitals, care centers, health plans, physicians, clinics, home health care and services continuing a more than 100-year tradition of serving the poor and vulnerable. Providence is proud to be an Equal Opportunity Employer. Providence does not discriminate on the basis of race, color, gender, disability, veteran, military status, religion, age, creed, national origin, sexual identity or expression, sexual orientation, marital status, genetic information, or any other basis prohibited by local, state, or federal law.
Schedule: Full-time
Shift: Day
Job Category: Development
Location: Oregon-Beaverton
Req ID: 271686"
